Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.000,0.000,0.0670,1.66,49.44,mid starboard,0.226,47.78,1.0000,1.0000,0.0670
1.2,3.000,0.000,0.2468,60.00,29.13,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.3,3.000,0.000,0.3152,60.00,34.80,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.4,3.000,0.000,0.0010,0.23,52.22,mid starboard,0.257,51.99,1.0000,1.0000,0.0010
1.5,3.000,0.000,0.0472,0.90,51.84,mid starboard,0.256,50.94,1.0000,1.0000,0.0472
2.1,3.000,0.000,0.0040,0.00,49.44,mid starboard,0.227,49.44,1.0000,1.0000,0.0040
2.2,3.000,0.000,0.0578,60.00,21.81,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,3.000,0.000,0.0037,0.00,15.76,aft starboard,0.016,15.76,0.6003,0.6003,0.0023
2.4,3.000,0.000,0.0672,60.00,22.20,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,3.000,0.000,0.0203,0.00,22.27,mid starboard,0.365,22.27,1.0000,1.0000,0.0203
2.6,3.000,0.000,0.0096,60.00,34.45,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.7,3.000,0.000,0.0000,0.00,52.20,mid starboard,0.262,52.20,1.0000,1.0000,0.0000
2.8,3.000,0.000,0.0066,1.18,51.67,mid starboard,0.253,50.49,1.0000,1.0000,0.0066
2.9,3.000,0.000,0.0874,0.00,51.61,mid starboard,0.287,51.61,1.0000,1.0000,0.0874
3.1,3.000,0.000,0.0328,60.00,31.82,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.1,3.000,0.000,0.0036,,,,,,,0.0000,0.0000
4.2,3.000,0.000,0.0001,,,,,,,0.0000,0.0000
4.3,3.000,0.000,0.0031,0.00,20.66,mid starboard,0.365,20.66,1.0000,1.0000,0.0031
4.4,3.000,0.000,0.0058,0.00,51.37,mid starboard,0.292,51.37,1.0000,1.0000,0.0058
6.1,3.000,0.000,0.0207,,,,,,,0.0000,0.0000
1.1,3.600,0.000,0.0670,3.50,34.61,aft starboard,0.310,31.11,1.0000,1.0000,0.0670
1.2,3.600,0.000,0.2468,60.00,19.80,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.3,3.600,0.000,0.3152,60.00,25.27,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.4,3.600,0.000,0.0010,0.24,40.23,mid starboard,0.405,39.99,1.0000,1.0000,0.0010
1.5,3.600,0.000,0.0472,0.97,39.72,mid starboard,0.417,38.75,1.0000,1.0000,0.0472
2.1,3.600,0.000,0.0040,0.00,33.77,aft starboard,0.320,33.77,1.0000,1.0000,0.0040
2.2,3.600,0.000,0.0578,60.00,12.74,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,3.600,0.000,0.0037,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
2.4,3.600,0.000,0.0672,60.00,13.50,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,3.600,0.000,0.0203,0.00,8.64,mid starboard,0.203,8.64,0.8572,0.8572,0.0174
2.6,3.600,0.000,0.0096,60.00,24.93,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.7,3.600,0.000,0.0000,0.00,40.18,mid starboard,0.412,40.18,1.0000,1.0000,0.0000
2.8,3.600,0.000,0.0066,1.27,39.55,mid starboard,0.418,38.28,1.0000,1.0000,0.0066
2.9,3.600,0.000,0.0874,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0874
3.1,3.600,0.000,0.0328,60.00,22.20,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.1,3.600,0.000,0.0036,,,,,,,0.0000,0.0000
4.2,3.600,0.000,0.0001,,,,,,,0.0000,0.0000
4.3,3.600,0.000,0.0031,0.00,4.42,mid starboard,0.085,4.42,0.6645,0.6645,0.0021
4.4,3.600,0.000,0.0058,0.00,38.95,mid starboard,0.482,38.95,1.0000,1.0000,0.0058
6.1,3.600,0.000,0.0207,,,,,,,0.0000,0.0000
1.1,4.000,0.000,0.0670,4.37,27.26,aft starboard,0.288,22.89,1.0000,1.0000,0.0670
1.2,4.000,0.000,0.2468,60.00,13.80,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.3,4.000,0.000,0.3152,60.00,19.47,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.4,4.000,0.000,0.0010,0.25,33.59,mid starboard,0.441,33.34,1.0000,1.0000,0.0010
