Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
4.10,3.000,0.000,0.0052,0.31,50.39,mid starboard,0.374,50.09,1.0000,1.0000,0.0052
5.1,3.000,0.000,0.0023,6.47,24.45,aft starboard,0.445,17.97,1.0000,1.0000,0.0023
5.2,3.000,0.000,0.0296,13.18,33.53,aft starboard,0.116,20.35,0.9923,0.9923,0.0294
5.3,3.000,0.000,0.0627,22.40,32.52,mid starboard,0.057,10.12,0.7407,0.7407,0.0464
5.4,3.000,0.000,0.0003,5.61,38.13,mid starboard,0.863,32.52,1.0000,1.0000,0.0003
6.1,3.000,0.000,0.0022,6.61,23.64,aft starboard,0.454,17.03,1.0000,1.0000,0.0022
6.2,3.000,0.000,0.0002,60.00,35.67,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.000,0.000,0.0021,8.15,29.48,mid starboard,0.657,21.33,1.0000,1.0000,0.0021
6.4,3.000,0.000,0.0033,6.46,38.11,mid starboard,0.792,31.65,1.0000,1.0000,0.0033
6.5,3.000,0.000,0.0187,24.52,26.24,mid starboard,0.017,1.72,0.3494,0.3494,0.0065
6.6,3.000,0.000,0.0455,0.39,48.29,mid starboard,0.302,47.91,1.0000,1.0000,0.0455
7.1,3.000,0.000,0.0197,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
1.1,3.600,0.000,0.0020,1.76,39.87,mid starboard,0.383,38.11,1.0000,1.0000,0.0020
1.2,3.600,0.000,0.0031,7.83,38.99,mid starboard,0.323,31.16,1.0000,1.0000,0.0031
1.3,3.600,0.000,0.0040,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0040
1.4,3.600,0.000,0.0006,0.00,39.00,mid starboard,0.465,39.00,1.0000,1.0000,0.0006
1.5,3.600,0.000,0.0000,0.00,39.61,mid starboard,0.454,39.61,1.0000,1.0000,0.0000
2.1,3.600,0.000,0.0046,1.80,30.87,aft starboard,0.395,29.07,1.0000,1.0000,0.0046
2.2,3.600,0.000,0.0467,1.78,33.87,aft starboard,0.231,32.09,1.0000,1.0000,0.0467
2.3,3.600,0.000,0.0009,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0009
2.4,3.600,0.000,0.0719,12.84,34.39,aft starboard,0.086,21.55,0.9193,0.9193,0.0661
2.5,3.600,0.000,0.0012,15.74,37.75,mid starboard,0.234,22.01,1.0000,1.0000,0.0012
2.6,3.600,0.000,0.0913,60.00,34.63,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.7,3.600,0.000,0.0011,0.17,38.88,mid starboard,0.479,38.71,1.0000,1.0000,0.0011
2.8,3.600,0.000,0.0136,0.00,38.29,mid starboard,0.422,38.29,1.0000,1.0000,0.0136
2.9,3.600,0.000,0.0002,0.00,39.39,mid starboard,0.450,39.39,1.0000,1.0000,0.0002
2.10,3.600,0.000,0.0001,0.00,38.07,mid starboard,0.562,38.07,1.0000,1.0000,0.0001
2.11,3.600,0.000,0.0055,0.05,39.55,mid starboard,0.463,39.50,1.0000,1.0000,0.0055
3.1,3.600,0.000,0.1082,4.55,19.01,aft starboard,0.139,14.46,0.9751,0.9751,0.1055
3.2,3.600,0.000,0.0000,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0000
3.3,3.600,0.000,0.0019,5.20,26.79,aft starboard,0.417,21.59,1.0000,1.0000,0.0019
3.4,3.600,0.000,0.0036,5.34,29.25,mid starboard,0.618,23.91,1.0000,1.0000,0.0036
3.5,3.600,0.000,0.0024,60.00,33.65,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.6,3.600,0.000,0.0269,0.19,38.14,mid starboard,0.433,37.96,1.0000,1.0000,0.0269
3.7,3.600,0.000,0.1288,0.05,39.32,mid starboard,0.459,39.27,1.0000,1.0000,0.1288
4.1,3.600,0.000,0.0213,60.00,25.68,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0014,5.40,26.23,aft starboard,0.423,20.82,1.0000,1.0000,0.0014
4.3,3.600,0.000,0.0455,13.37,20.80,aft starboard,0.061,7.44,0.6973,0.6973,0.0318
4.4,3.600,0.000,0.0280,60.00,30.10,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,3.600,0.000,0.0029,5.78,28.26,mid starboard,0.656,22.48,1.0000,1.0000,0.0029
4.6,3.600,0.000,0.0832,15.91,21.82,mid starboard,0.074,5.90,0.6913,0.6913,0.0575
4.7,3.600,0.000,0.0009,4.76,27.06,mid starboard,0.745,22.30,1.0000,1.0000,0.0009
4.8,3.600,0.000,0.0000,60.00,32.37,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.9,3.600,0.000,0.0030,0.00,35.87,mid starboard,0.478,35.87,1.0000,1.0000,0.0030
4.10,3.600,0.000,0.0021,0.20,37.88,mid starboard,0.585,37.68,1.0000,1.0000,0.0021
5.1,3.600,0.000,0.0009,5.56,14.25,aft starboard,0.235,8.69,0.8585,0.8585,0.0008
5.2,3.600,0.000,0.0317,13.63,20.25,aft starboard,0.056,6.62,0.6626,0.6626,0.0210
5.3,3.600,0.000,0.0670,15.32,20.66,mid starboard,0.077,5.34,0.6814,0.6814,0.0456
5.4,3.600,0.000,0.0001,4.40,25.94,mid starboard,0.825,21.54,1.0000,1.0000,0.0001
6.1,3.600,0.000,0.0009,5.73,13.82,aft starboard,0.222,8.09,0.8432,0.8432,0.0008
6.2,3.600,0.000,0.0002,60.00,22.64,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.0008,6.98,19.20,mid starboard,0.475,12.21,0.9347,0.9347,0.0008
6.4,3.600,0.000,0.0013,5.18,26.00,mid starboard,0.779,20.82,1.0000,1.0000,0.0013
6.5,3.600,0.000,0.0200,11.73,12.71,mid starboard,0.011,0.99,0.2756,0.2756,0.0055
6.6,3.600,0.000,0.0486,0.23,35.54,mid starboard,0.495,35.31,1.0000,1.0000,0.0486
7.1,3.600,0.000,0.0211,,,,,,,0.0000,0.0000
1.1,4.000,0.000,0.0000,1.92,33.06,aft starboard,0.415,31.14,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,6.55,32.14,aft starboard,0.356,25.58,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
1.4,4.000,0.000,0.0000,0.00,32.23,mid starboard,0.509,32.23,1.0000,1.0000,0.0000
1.5,4.000,0.000,0.0000,0.00,32.87,mid starboard,0.498,32.87,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.0000,1.58,22.58,aft starboard,0.371,21.00,1.0000,1.0000,0.0000
2.2,4.000,0.000,0.0487,4.08,25.92,aft starboard,0.189,21.84,1.0000,1.0000,0.0487
2.3,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0750,15.28,27.06,aft starboard,0.074,11.78,0.8197,0.8197,0.0615
2.5,4.000,0.000,0.0000,13.12,31.41,aft starboard,0.262,18.29,1.0000,1.0000,0.0000
2.6,4.000,0.000,0.0952,60.00,28.20,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.7,4.000,0.000,0.0000,0.14,32.11,mid starboard,0.518,31.97,1.0000,1.0000,0.0000
2.8,4.000,0.000,0.0142,0.00,31.44,mid starboard,0.465,31.44,1.0000,1.0000,0.0142
2.9,4.000,0.000,0.0002,0.00,32.53,mid starboard,0.493,32.53,1.0000,1.0000,0.0002
2.10,4.000,0.000,0.0000,0.00,31.24,mid starboard,0.580,31.24,1.0000,1.0000,0.0000
2.11,4.000,0.000,0.0000,0.04,32.81,mid starboard,0.504,32.77,1.0000,1.0000,0.0000
3.1,4.000,0.000,0.1128,3.46,7.45,aft starboard,0.037,3.99,0.5282,0.5282,0.0596
3.2,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
3.3,4.000,0.000,0.0000,4.59,20.03,aft starboard,0.336,15.43,0.9910,0.9910,0.0000
3.4,4.000,0.000,0.0000,4.64,22.82,mid starboard,0.547,18.18,1.0000,1.0000,0.0000
3.5,4.000,0.000,0.0025,60.00,26.91,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.6,4.000,0.000,0.0280,0.15,31.30,mid starboard,0.472,31.15,1.0000,1.0000,0.0280
3.7,4.000,0.000,0.1343,0.04,32.46,mid starboard,0.499,32.42,1.0000,1.0000,0.1343
4.1,4.000,0.000,0.0222,60.00,15.26,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0000,4.78,19.57,aft starboard,0.331,14.79,0.9806,0.9806,0.0000
4.3,4.000,0.000,0.0475,27.43,13.20,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,4.000,0.000,0.0292,60.00,23.40,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,4.000,0.000,0.0000,5.05,22.01,mid starboard,0.553,16.96,1.0000,1.0000,0.0000
4.6,4.000,0.000,0.0868,10.62,14.23,mid starboard,0.037,3.61,0.5140,0.5140,0.0446
4.7,4.000,0.000,0.0000,4.10,20.97,mid starboard,0.601,16.87,1.0000,1.0000,0.0000
4.8,4.000,0.000,0.0000,60.00,23.56,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.9,4.000,0.000,0.0032,0.00,28.57,mid starboard,0.489,28.57,1.0000,1.0000,0.0032
4.10,4.000,0.000,0.0000,0.16,31.07,mid starboard,0.594,30.91,1.0000,1.0000,0.0000
5.1,4.000,0.000,0.0000,5.64,8.64,aft starboard,0.064,3.00,0.5634,0.5634,0.0000
5.2,4.000,0.000,0.0330,28.05,12.58,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,4.000,0.000,0.0699,10.64,12.98,mid starboard,0.029,2.33,0.4345,0.4345,0.0303
5.4,4.000,0.000,0.0000,3.77,19.98,mid starboard,0.634,16.21,1.0000,1.0000,0.0000
6.1,4.000,0.000,0.0000,6.00,8.18,aft starboard,0.047,2.19,0.4802,0.4802,0.0000
6.2,4.000,0.000,0.0003,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0000,6.28,13.89,mid starboard,0.253,7.61,0.8305,0.8305,0.0000
6.4,4.000,0.000,0.0000,4.50,20.09,mid starboard,0.599,15.60,0.9936,0.9936,0.0000
6.5,4.000,0.000,0.0208,60.00,0.98,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.6,4.000,0.000,0.0507,0.18,28.25,mid starboard,0.497,28.06,1.0000,1.0000,0.0507
7.1,4.000,0.000,0.0220,,,,,,,0.0000,0.0000
