Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
3.4,4.000,0.000,0.1048,11.02,20.24,mid starboard,0.189,9.22,0.8712,0.8712,0.0913
3.5,4.000,0.000,0.0045,10.68,30.87,mid starboard,0.165,20.20,1.0000,1.0000,0.0045
4.1,4.000,0.000,-0.0150,,,,,,,0.0000,0.0000
4.2,4.000,0.000,-0.0014,0.00,26.21,mid starboard,0.325,26.21,1.0000,1.0000,-0.0014
4.3,4.000,0.000,0.0001,60.00,28.40,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,4.000,0.000,-0.0068,0.00,18.09,mid starboard,0.355,18.09,1.0000,1.0000,-0.0068
5.1,4.000,0.000,0.0016,10.68,30.87,mid starboard,0.165,20.19,1.0000,1.0000,0.0016
5.2,4.000,0.000,0.0074,0.01,33.04,mid starboard,0.462,33.03,1.0000,1.0000,0.0074
5.3,4.000,0.000,0.1173,0.00,32.39,mid starboard,0.505,32.39,1.0000,1.0000,0.1173
6.1,4.000,0.000,0.0238,,,,,,,0.0000,0.0000
6.2,4.000,0.000,0.0269,60.00,10.52,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0000,60.00,28.40,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.1,4.000,0.000,0.0000,0.00,33.04,mid starboard,0.462,33.04,1.0000,1.0000,0.0000
7.2,4.000,0.000,0.0172,0.00,32.39,mid starboard,0.505,32.39,1.0000,1.0000,0.0172
