Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.000,0.000,0.2904,60.00,32.47,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.2,3.000,0.000,0.2359,60.00,41.40,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.3,3.000,0.000,0.0005,0.01,52.31,mid starboard,0.258,52.30,1.0000,1.0000,0.0005
2.1,3.000,0.000,0.1061,60.00,10.61,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.000,0.000,0.0526,60.00,29.73,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,3.000,0.000,0.1219,60.00,27.71,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.4,3.000,0.000,0.0099,60.00,41.27,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,3.000,0.000,0.1025,0.02,51.61,mid starboard,0.287,51.59,1.0000,1.0000,0.1025
3.1,3.000,0.000,-0.0155,,,,,,,0.0000,0.0000
3.2,3.000,0.000,-0.0098,0.00,20.66,mid starboard,0.365,20.66,1.0000,1.0000,-0.0098
3.3,3.000,0.000,0.0315,0.00,51.61,mid starboard,0.287,51.61,1.0000,1.0000,0.0315
4.1,3.000,0.000,0.0186,60.00,2.26,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.000,0.000,0.0496,60.00,17.34,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.000,0.000,-0.0041,,,,,,,0.0000,0.0000
6.2,3.000,0.000,0.0063,,,,,,,0.0000,0.0000
1.1,3.600,0.000,0.2904,60.00,23.35,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.2,3.600,0.000,0.2359,60.00,31.68,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.3,3.600,0.000,0.0005,0.02,40.34,mid starboard,0.404,40.31,1.0000,1.0000,0.0005
2.1,3.600,0.000,0.1061,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.600,0.000,0.0526,60.00,21.28,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,3.600,0.000,0.1219,60.00,17.50,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.4,3.600,0.000,0.0099,60.00,31.58,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,3.600,0.000,0.1025,0.05,39.25,mid starboard,0.469,39.20,1.0000,1.0000,0.1025
3.1,3.600,0.000,-0.0155,,,,,,,0.0000,0.0000
3.2,3.600,0.000,-0.0098,0.00,4.42,mid starboard,0.085,4.42,0.6644,0.6644,-0.0065
3.3,3.600,0.000,0.0315,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0315
4.1,3.600,0.000,0.0186,,,,,,,0.0000,0.0000
4.2,3.600,0.000,0.0496,60.00,-0.01,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.600,0.000,-0.0041,,,,,,,0.0000,0.0000
6.2,3.600,0.000,0.0063,,,,,,,0.0000,0.0000
1.1,4.000,0.000,0.2904,60.00,17.86,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.2,4.000,0.000,0.2359,60.00,25.94,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.3,4.000,0.000,0.0005,0.04,33.70,mid starboard,0.439,33.66,1.0000,1.0000,0.0005
2.1,4.000,0.000,0.1061,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
2.2,4.000,0.000,0.0526,60.00,15.81,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,4.000,0.000,0.1219,60.00,11.14,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.4,4.000,0.000,0.0099,60.00,25.85,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,4.000,0.000,0.1025,0.07,32.39,mid starboard,0.505,32.32,1.0000,1.0000,0.1025
3.1,4.000,0.000,-0.0155,,,,,,,0.0000,0.0000
3.2,4.000,0.000,-0.0098,,,,,,,0.0000,0.0000
3.3,4.000,0.000,0.0315,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0315
4.1,4.000,0.000,0.0186,,,,,,,0.0000,0.0000
4.2,4.000,0.000,0.0496,,,,,,,0.0000,0.0000
6.1,4.000,0.000,-0.0041,,,,,,,0.0000,0.0000
6.2,4.000,0.000,0.0063,,,,,,,0.0000,0.0000
