Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
2.6,3.600,0.000,0.0003,0.01,40.35,mid starboard,0.405,40.34,1.0000,1.0000,0.0003
3.1,3.600,0.000,0.0053,18.73,32.55,aft starboard,0.171,13.82,0.9640,0.9640,0.0051
3.2,3.600,0.000,0.0055,0.97,39.86,mid starboard,0.423,38.90,1.0000,1.0000,0.0055
4.1,3.600,0.000,0.1397,60.00,29.15,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0003,18.73,32.53,aft starboard,0.171,13.80,0.9637,0.9637,0.0003
4.3,3.600,0.000,0.0012,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0012
4.4,3.600,0.000,0.0006,0.00,40.35,mid starboard,0.404,40.35,1.0000,1.0000,0.0006
4.5,3.600,0.000,0.0050,19.75,36.26,mid starboard,0.230,16.51,1.0000,1.0000,0.0050
4.6,3.600,0.000,0.0923,60.00,34.97,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.1,3.600,0.000,0.1239,60.00,24.16,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.600,0.000,0.0003,19.78,36.24,mid starboard,0.231,16.46,1.0000,1.0000,0.0003
5.3,3.600,0.000,0.0000,60.00,34.93,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,3.600,0.000,0.0003,19.76,36.26,mid starboard,0.230,16.50,1.0000,1.0000,0.0003
5.5,3.600,0.000,0.1288,0.97,39.72,mid starboard,0.417,38.75,1.0000,1.0000,0.1288
6.1,3.600,0.000,0.0042,20.14,24.84,aft starboard,0.070,4.70,0.6443,0.6443,0.0027
6.2,3.600,0.000,0.0063,60.00,24.15,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.1177,60.00,32.16,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,3.600,0.000,0.0001,19.79,36.24,mid starboard,0.231,16.45,1.0000,1.0000,0.0001
7.1,3.600,0.000,0.0008,36.76,31.03,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.600,0.000,0.0071,60.00,32.13,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.600,0.000,0.0050,19.77,31.56,mid starboard,0.308,11.79,0.9264,0.9264,0.0047
1.1,4.000,0.000,0.0000,0.00,33.73,mid starboard,0.441,33.72,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,0.01,33.73,mid starboard,0.441,33.72,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,0.01,33.73,mid starboard,0.441,33.71,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
2.2,4.000,0.000,0.0002,0.00,33.72,mid starboard,0.440,33.72,1.0000,1.0000,0.0002
2.3,4.000,0.000,0.0000,0.01,33.73,mid starboard,0.441,33.71,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0005,0.01,33.72,mid starboard,0.440,33.71,1.0000,1.0000,0.0005
2.5,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
2.6,4.000,0.000,0.0003,0.01,33.71,mid starboard,0.439,33.69,1.0000,1.0000,0.0003
3.1,4.000,0.000,0.0000,16.13,26.23,aft starboard,0.147,10.10,0.8914,0.8914,0.0000
3.2,4.000,0.000,0.0000,0.86,33.22,mid starboard,0.465,32.36,1.0000,1.0000,0.0000
4.1,4.000,0.000,0.1457,60.00,23.19,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0000,16.14,26.22,aft starboard,0.146,10.08,0.8910,0.8910,0.0000
4.3,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
4.4,4.000,0.000,0.0006,0.01,33.71,mid starboard,0.439,33.70,1.0000,1.0000,0.0006
4.5,4.000,0.000,0.0000,16.33,30.10,mid starboard,0.233,13.77,0.9633,0.9633,0.0000
4.6,4.000,0.000,0.0962,60.00,29.00,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.1,4.000,0.000,0.1292,60.00,18.67,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,4.000,0.000,0.0000,16.36,30.08,mid starboard,0.233,13.72,0.9624,0.9624,0.0000
5.3,4.000,0.000,0.0000,60.00,28.96,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,4.000,0.000,0.0000,16.34,30.10,mid starboard,0.233,13.76,0.9631,0.9631,0.0000
5.5,4.000,0.000,0.1343,1.01,33.01,mid starboard,0.458,32.00,1.0000,1.0000,0.1343
6.1,4.000,0.000,0.0000,20.45,19.45,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0066,60.00,18.66,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.1227,60.00,26.40,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,4.000,0.000,0.0000,16.37,30.08,mid starboard,0.233,13.71,0.9622,0.9622,0.0000
7.1,4.000,0.000,0.0000,33.51,25.00,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,4.000,0.000,0.0074,60.00,26.38,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,4.000,0.000,0.0000,17.06,25.76,mid starboard,0.228,8.70,0.8587,0.8587,0.0000
