Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
6.5,3.000,0.000,0.0006,1.48,51.53,mid starboard,0.227,50.06,1.0000,1.0000,0.0006
6.6,3.000,0.000,0.0185,0.00,51.64,mid starboard,0.286,51.64,1.0000,1.0000,0.0185
7.1,3.000,0.000,0.0259,60.00,38.27,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.000,0.000,0.0011,0.00,51.43,mid starboard,0.272,51.43,1.0000,1.0000,0.0011
7.3,3.000,0.000,0.0201,0.49,51.62,mid starboard,0.280,51.13,1.0000,1.0000,0.0201
2.1,3.600,0.000,0.0801,5.28,38.13,mid starboard,0.221,32.85,1.0000,1.0000,0.0801
2.2,3.600,0.000,0.0005,0.24,40.28,mid starboard,0.398,40.04,1.0000,1.0000,0.0005
2.3,3.600,0.000,0.0498,4.38,38.62,mid starboard,0.243,34.24,1.0000,1.0000,0.0498
2.4,3.600,0.000,0.0144,0.44,40.15,mid starboard,0.399,39.71,1.0000,1.0000,0.0144
3.1,3.600,0.000,0.0000,4.38,38.62,mid starboard,0.243,34.24,1.0000,1.0000,0.0000
3.2,3.600,0.000,0.0113,1.13,39.86,mid starboard,0.387,38.73,1.0000,1.0000,0.0113
3.3,3.600,0.000,0.0008,0.44,40.15,mid starboard,0.399,39.71,1.0000,1.0000,0.0008
3.4,3.600,0.000,0.0111,0.00,40.34,mid starboard,0.408,40.34,1.0000,1.0000,0.0111
4.1,3.600,0.000,0.2606,60.00,18.07,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0030,5.80,38.04,mid starboard,0.212,32.24,1.0000,1.0000,0.0030
4.3,3.600,0.000,0.0001,1.08,39.93,mid starboard,0.388,38.86,1.0000,1.0000,0.0001
4.4,3.600,0.000,0.0030,4.79,38.53,mid starboard,0.235,33.74,1.0000,1.0000,0.0030
4.5,3.600,0.000,0.1944,60.00,29.57,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.6,3.600,0.000,0.0321,0.56,39.39,mid starboard,0.455,38.82,1.0000,1.0000,0.0321
4.7,3.600,0.000,0.0138,0.00,40.34,mid starboard,0.408,40.34,1.0000,1.0000,0.0138
5.1,3.600,0.000,0.0043,1.19,39.39,mid starboard,0.414,38.19,1.0000,1.0000,0.0043
5.2,3.600,0.000,0.0130,1.65,39.60,mid starboard,0.377,37.95,1.0000,1.0000,0.0130
6.1,3.600,0.000,0.0487,60.00,6.47,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.600,0.000,0.0000,1.07,39.81,mid starboard,0.394,38.74,1.0000,1.0000,0.0000
6.3,3.600,0.000,0.0169,19.70,36.45,mid starboard,0.038,16.75,0.7509,0.7509,0.0127
6.4,3.600,0.000,0.0385,60.00,24.29,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.600,0.000,0.0006,1.65,39.60,mid starboard,0.377,37.95,1.0000,1.0000,0.0006
6.6,3.600,0.000,0.0185,0.00,39.32,mid starboard,0.464,39.32,1.0000,1.0000,0.0185
7.1,3.600,0.000,0.0259,60.00,28.69,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.600,0.000,0.0011,0.00,39.27,mid starboard,0.431,39.27,1.0000,1.0000,0.0011
7.3,3.600,0.000,0.0201,0.58,39.33,mid starboard,0.459,38.75,1.0000,1.0000,0.0201
2.1,4.000,0.000,0.0801,6.25,30.73,aft starboard,0.256,24.48,1.0000,1.0000,0.0801
2.2,4.000,0.000,0.0005,0.26,33.65,mid starboard,0.433,33.39,1.0000,1.0000,0.0005
2.3,4.000,0.000,0.0498,4.70,32.31,mid starboard,0.274,27.60,1.0000,1.0000,0.0498
2.4,4.000,0.000,0.0144,0.49,33.49,mid starboard,0.437,33.00,1.0000,1.0000,0.0144
3.1,4.000,0.000,0.0000,4.70,32.31,mid starboard,0.274,27.60,1.0000,1.0000,0.0000
3.2,4.000,0.000,0.0113,1.18,33.24,mid starboard,0.424,32.06,1.0000,1.0000,0.0113
3.3,4.000,0.000,0.0008,0.49,33.49,mid starboard,0.437,33.00,1.0000,1.0000,0.0008
3.4,4.000,0.000,0.0111,0.00,33.69,mid starboard,0.444,33.69,1.0000,1.0000,0.0111
4.1,4.000,0.000,0.2606,60.00,12.31,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0030,6.77,30.65,aft starboard,0.248,23.89,1.0000,1.0000,0.0030
4.3,4.000,0.000,0.0001,1.07,33.35,mid starboard,0.421,32.28,1.0000,1.0000,0.0001
4.4,4.000,0.000,0.0030,5.11,32.24,mid starboard,0.266,27.12,1.0000,1.0000,0.0030
4.5,4.000,0.000,0.1944,60.00,23.83,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.6,4.000,0.000,0.0321,0.60,32.61,mid starboard,0.490,32.01,1.0000,1.0000,0.0321
4.7,4.000,0.000,0.0138,0.00,33.69,mid starboard,0.444,33.69,1.0000,1.0000,0.0138
5.1,4.000,0.000,0.0043,1.23,32.72,mid starboard,0.452,31.49,1.0000,1.0000,0.0043
5.2,4.000,0.000,0.0130,1.75,32.96,mid starboard,0.417,31.21,1.0000,1.0000,0.0130
6.1,4.000,0.000,0.0487,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0000,1.07,33.22,mid starboard,0.426,32.16,1.0000,1.0000,0.0000
6.3,4.000,0.000,0.0169,17.20,29.86,aft starboard,0.076,12.66,0.8401,0.8401,0.0142
6.4,4.000,0.000,0.0385,60.00,18.33,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,4.000,0.000,0.0006,1.75,32.96,mid starboard,0.417,31.21,1.0000,1.0000,0.0006
6.6,4.000,0.000,0.0185,0.00,32.48,mid starboard,0.502,32.48,1.0000,1.0000,0.0185
7.1,4.000,0.000,0.0259,60.00,22.96,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,4.000,0.000,0.0011,0.00,32.52,mid starboard,0.472,32.52,1.0000,1.0000,0.0011
7.3,4.000,0.000,0.0201,0.61,32.52,mid starboard,0.494,31.91,1.0000,1.0000,0.0201
