Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
5.2,3.000,0.000,0.0021,48.63,39.00,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,3.000,0.000,0.0124,60.00,40.63,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,3.000,0.000,0.0248,60.00,40.45,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.5,3.000,0.000,0.0000,60.00,44.81,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.6,3.000,0.000,0.0008,34.28,46.15,mid starboard,0.119,11.87,0.0000,0.0000,0.0000
5.7,3.000,0.000,0.0091,0.91,51.93,mid starboard,0.258,51.02,1.0000,1.0000,0.0091
5.8,3.000,0.000,0.0205,0.90,51.86,mid starboard,0.255,50.96,1.0000,1.0000,0.0205
6.1,3.000,0.000,0.0047,60.00,40.45,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.000,0.000,0.0074,26.68,41.80,mid starboard,0.361,15.12,0.8038,0.8038,0.0060
6.3,3.000,0.000,0.0030,60.00,40.40,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.1,3.000,0.000,0.0013,23.13,33.95,aft starboard,0.147,10.82,0.9068,0.9068,0.0012
7.2,3.000,0.000,0.0584,60.00,22.08,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.000,0.000,0.0005,47.58,38.79,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,3.000,0.000,0.0184,60.00,28.32,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.5,3.000,0.000,0.0037,60.00,40.23,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.6,3.000,0.000,0.0183,0.90,51.86,mid starboard,0.255,50.96,1.0000,1.0000,0.0183
1.1,3.600,0.000,0.0060,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0060
1.2,3.600,0.000,0.0040,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0040
1.3,3.600,0.000,0.0001,0.08,40.35,mid starboard,0.405,40.27,1.0000,1.0000,0.0001
2.1,3.600,0.000,0.1399,60.00,28.30,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.600,0.000,0.0053,19.61,31.05,aft starboard,0.145,11.44,0.9195,0.9195,0.0049
2.3,3.600,0.000,0.0012,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0012
2.4,3.600,0.000,0.0921,60.00,34.59,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,3.600,0.000,0.0011,0.08,40.31,mid starboard,0.403,40.23,1.0000,1.0000,0.0011
3.1,3.600,0.000,0.0012,19.64,30.98,aft starboard,0.145,11.34,0.9175,0.9175,0.0011
3.2,3.600,0.000,0.1239,60.00,22.08,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,3.600,0.000,0.0050,20.93,35.53,mid starboard,0.222,14.61,0.9775,0.9775,0.0049
3.4,3.600,0.000,0.0006,60.00,34.59,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.5,3.600,0.000,0.0000,60.00,34.48,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.6,3.600,0.000,0.0011,0.08,40.31,mid starboard,0.403,40.23,1.0000,1.0000,0.0011
3.7,3.600,0.000,0.0018,0.96,39.88,mid starboard,0.421,38.92,1.0000,1.0000,0.0018
4.1,3.600,0.000,0.0292,60.00,22.02,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0283,60.00,26.62,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0013,21.00,35.39,mid starboard,0.225,14.39,0.9739,0.9739,0.0013
4.4,3.600,0.000,0.1035,60.00,30.96,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,3.600,0.000,0.0003,20.99,35.51,mid starboard,0.222,14.52,0.9761,0.9761,0.0002
5.1,3.600,0.000,0.0027,20.19,24.97,aft starboard,0.071,4.78,0.6489,0.6489,0.0017
5.2,3.600,0.000,0.0008,38.13,29.58,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,3.600,0.000,0.0142,60.00,30.96,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,3.600,0.000,0.0261,60.00,30.81,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.5,3.600,0.000,0.0000,60.00,34.48,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.6,3.600,0.000,0.0003,21.06,35.37,mid starboard,0.224,14.31,0.9725,0.9725,0.0003
5.7,3.600,0.000,0.0037,0.98,39.85,mid starboard,0.424,38.87,1.0000,1.0000,0.0037
5.8,3.600,0.000,0.0205,0.96,39.74,mid starboard,0.415,38.78,1.0000,1.0000,0.0205
6.1,3.600,0.000,0.0054,60.00,30.81,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.600,0.000,0.0030,19.89,31.65,mid starboard,0.304,11.76,0.9259,0.9259,0.0027
6.3,3.600,0.000,0.0030,60.00,30.77,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.1,3.600,0.000,0.0005,20.10,24.71,aft starboard,0.069,4.62,0.6393,0.6393,0.0003
7.2,3.600,0.000,0.0624,60.00,13.03,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.600,0.000,0.0002,37.83,29.46,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,3.600,0.000,0.0197,60.00,19.95,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.5,3.600,0.000,0.0037,60.00,30.62,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.6,3.600,0.000,0.0209,0.96,39.74,mid starboard,0.415,38.78,1.0000,1.0000,0.0209
1.1,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,0.10,33.71,mid starboard,0.440,33.61,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.1459,60.00,22.32,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,4.000,0.000,0.0000,17.18,24.99,aft starboard,0.109,7.81,0.8153,0.8153,0.0000
2.3,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0960,60.00,28.60,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,4.000,0.000,0.0011,0.10,33.67,mid starboard,0.437,33.57,1.0000,1.0000,0.0011
3.1,4.000,0.000,0.0000,17.23,24.93,aft starboard,0.107,7.71,0.8101,0.8101,0.0000
3.2,4.000,0.000,0.1292,60.00,16.55,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,4.000,0.000,0.0000,17.36,29.44,mid starboard,0.215,12.08,0.9321,0.9321,0.0000
3.4,4.000,0.000,0.0007,60.00,28.60,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.5,4.000,0.000,0.0000,60.00,28.49,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.6,4.000,0.000,0.0012,0.10,33.67,mid starboard,0.437,33.57,1.0000,1.0000,0.0012
3.7,4.000,0.000,0.0000,0.86,33.24,mid starboard,0.463,32.38,1.0000,1.0000,0.0000
4.1,4.000,0.000,0.0304,60.00,16.49,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0295,60.00,20.84,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0000,17.46,29.31,mid starboard,0.214,11.85,0.9276,0.9276,0.0000
4.4,4.000,0.000,0.1074,60.00,25.23,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,4.000,0.000,0.0000,17.41,29.42,mid starboard,0.214,12.01,0.9308,0.9308,0.0000
5.1,4.000,0.000,0.0000,20.43,19.58,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,4.000,0.000,0.0000,35.72,23.75,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,4.000,0.000,0.0154,60.00,25.23,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,4.000,0.000,0.0270,60.00,25.09,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.5,4.000,0.000,0.0000,60.00,28.49,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.6,4.000,0.000,0.0000,17.51,29.29,mid starboard,0.213,11.78,0.9262,0.9262,0.0000
5.7,4.000,0.000,0.0000,0.86,33.20,mid starboard,0.466,32.35,1.0000,1.0000,0.0000
5.8,4.000,0.000,0.0205,1.00,33.04,mid starboard,0.457,32.04,1.0000,1.0000,0.0205
6.1,4.000,0.000,0.0059,60.00,25.09,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0000,17.15,25.84,mid starboard,0.226,8.69,0.8586,0.8586,0.0000
6.3,4.000,0.000,0.0030,60.00,25.04,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.1,4.000,0.000,0.0000,20.48,19.34,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,4.000,0.000,0.0651,60.00,6.56,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,4.000,0.000,0.0000,35.57,23.64,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,4.000,0.000,0.0205,60.00,14.42,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.5,4.000,0.000,0.0037,60.00,24.90,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.6,4.000,0.000,0.0227,1.00,33.03,mid starboard,0.457,32.03,1.0000,1.0000,0.0227
