Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
5.1,3.000,0.000,0.0052,60.00,33.22,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.000,0.000,0.1026,60.00,28.05,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,3.000,0.000,0.0000,0.71,52.06,mid starboard,0.248,51.35,1.0000,1.0000,0.0000
5.4,3.000,0.000,0.0000,0.67,52.02,mid starboard,0.246,51.34,1.0000,1.0000,0.0000
5.5,3.000,0.000,0.0057,41.56,42.50,mid starboard,0.017,0.95,0.0000,0.0000,0.0000
5.6,3.000,0.000,0.0991,60.00,38.87,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.000,0.000,0.0464,60.00,27.88,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.000,0.000,0.0050,19.37,30.38,aft starboard,0.224,11.01,0.9107,0.9107,0.0046
6.3,3.000,0.000,0.0002,26.57,39.73,aft starboard,0.071,13.16,0.6925,0.6925,0.0001
6.4,3.000,0.000,0.0026,60.00,39.49,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.000,0.000,0.0000,0.72,52.07,mid starboard,0.255,51.35,1.0000,1.0000,0.0000
6.6,3.000,0.000,0.0000,0.71,52.01,mid starboard,0.247,51.30,1.0000,1.0000,0.0000
6.7,3.000,0.000,0.0024,60.00,42.85,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.8,3.000,0.000,0.0002,33.96,44.89,mid starboard,0.142,10.92,0.0000,0.0000,0.0000
6.9,3.000,0.000,0.0026,60.00,44.53,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.10,3.000,0.000,0.0068,21.58,39.90,mid starboard,0.538,18.33,1.0000,1.0000,0.0068
6.11,3.000,0.000,0.0513,60.00,38.43,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.12,3.000,0.000,0.0006,43.27,42.78,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.13,3.000,0.000,0.0018,32.54,44.55,mid starboard,0.179,12.01,0.0000,0.0000,0.0000
6.14,3.000,0.000,0.0112,0.43,51.74,mid starboard,0.275,51.32,1.0000,1.0000,0.0112
1.1,3.600,0.000,0.0058,9.47,38.57,mid starboard,0.301,29.09,1.0000,1.0000,0.0058
1.2,3.600,0.000,0.0000,0.29,40.31,mid starboard,0.403,40.03,1.0000,1.0000,0.0000
1.3,3.600,0.000,0.0040,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0040
1.4,3.600,0.000,0.0000,0.33,40.27,mid starboard,0.404,39.94,1.0000,1.0000,0.0000
2.1,3.600,0.000,0.0128,19.75,32.79,aft starboard,0.112,13.04,0.9342,0.9342,0.0120
2.2,3.600,0.000,0.0001,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0001
2.3,3.600,0.000,0.0000,0.29,40.26,mid starboard,0.399,39.98,1.0000,1.0000,0.0000
2.4,3.600,0.000,0.0001,9.39,39.03,mid starboard,0.307,29.64,1.0000,1.0000,0.0001
2.5,3.600,0.000,0.0087,18.33,37.15,mid starboard,0.181,18.82,1.0000,1.0000,0.0087
2.6,3.600,0.000,0.0000,0.33,40.21,mid starboard,0.400,39.88,1.0000,1.0000,0.0000
2.7,3.600,0.000,0.0004,0.33,40.27,mid starboard,0.404,39.94,1.0000,1.0000,0.0004
3.1,3.600,0.000,0.1238,60.00,27.47,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.2,3.600,0.000,0.0052,20.00,29.12,aft starboard,0.122,9.12,0.8689,0.8689,0.0045
3.3,3.600,0.000,0.0000,0.68,40.19,mid starboard,0.400,39.51,1.0000,1.0000,0.0000
3.4,3.600,0.000,0.0002,0.29,40.22,mid starboard,0.396,39.93,1.0000,1.0000,0.0002
3.5,3.600,0.000,0.0011,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0011
3.6,3.600,0.000,0.0840,60.00,34.16,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.7,3.600,0.000,0.0050,21.66,34.49,mid starboard,0.223,12.83,0.9463,0.9463,0.0048
3.8,3.600,0.000,0.0002,0.33,40.19,mid starboard,0.400,39.86,1.0000,1.0000,0.0002
3.9,3.600,0.000,0.0009,0.33,40.21,mid starboard,0.400,39.88,1.0000,1.0000,0.0009
4.1,3.600,0.000,0.0024,20.03,28.96,aft starboard,0.121,8.93,0.8644,0.8644,0.0020
4.2,3.600,0.000,0.0114,60.00,24.30,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0003,20.23,32.68,aft starboard,0.104,12.45,0.9063,0.9063,0.0003
4.4,3.600,0.000,0.0000,0.70,40.18,mid starboard,0.401,39.48,1.0000,1.0000,0.0000
4.5,3.600,0.000,0.0000,0.68,40.14,mid starboard,0.397,39.46,1.0000,1.0000,0.0000
4.6,3.600,0.000,0.0003,18.91,37.05,mid starboard,0.174,18.14,1.0000,1.0000,0.0003
4.7,3.600,0.000,0.0026,21.63,34.13,mid starboard,0.232,12.50,0.9402,0.9402,0.0025
4.8,3.600,0.000,0.0110,29.21,32.65,mid starboard,0.062,3.44,0.2286,0.2286,0.0025
4.9,3.600,0.000,0.0000,60.00,34.01,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.10,3.600,0.000,0.0003,21.83,34.40,mid starboard,0.223,12.57,0.9415,0.9415,0.0002
4.11,3.600,0.000,0.0051,0.47,39.58,mid starboard,0.458,39.11,1.0000,1.0000,0.0051
4.12,3.600,0.000,0.0088,0.33,40.19,mid starboard,0.400,39.86,1.0000,1.0000,0.0088
5.1,3.600,0.000,0.0052,60.00,24.16,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.600,0.000,0.1105,60.00,19.35,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,3.600,0.000,0.0000,0.71,40.13,mid starboard,0.397,39.42,1.0000,1.0000,0.0000
5.4,3.600,0.000,0.0000,0.68,40.09,mid starboard,0.394,39.41,1.0000,1.0000,0.0000
5.5,3.600,0.000,0.0057,28.78,32.29,mid starboard,0.068,3.52,0.2938,0.2938,0.0017
5.6,3.600,0.000,0.1066,60.00,29.27,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.600,0.000,0.0499,60.00,19.20,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.600,0.000,0.0020,17.39,21.52,aft starboard,0.075,4.13,0.6340,0.6340,0.0013
6.3,3.600,0.000,0.0001,20.44,28.96,aft starboard,0.112,8.52,0.8390,0.8390,0.0001
6.4,3.600,0.000,0.0027,60.00,27.33,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.600,0.000,0.0000,0.71,40.10,mid starboard,0.404,39.38,1.0000,1.0000,0.0000
6.6,3.600,0.000,0.0000,0.71,40.08,mid starboard,0.394,39.38,1.0000,1.0000,0.0000
6.7,3.600,0.000,0.0024,60.00,31.45,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.8,3.600,0.000,0.0001,22.01,34.34,mid starboard,0.216,12.33,0.9369,0.9369,0.0001
6.9,3.600,0.000,0.0028,60.00,34.01,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.10,3.600,0.000,0.0027,16.63,29.62,mid starboard,0.406,12.99,0.9492,0.9492,0.0026
6.11,3.600,0.000,0.0552,60.00,28.90,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.12,3.600,0.000,0.0006,29.42,32.49,mid starboard,0.058,3.07,0.1879,0.1879,0.0001
6.13,3.600,0.000,0.0007,21.79,34.04,mid starboard,0.232,12.25,0.9355,0.9355,0.0007
6.14,3.600,0.000,0.0112,0.50,39.44,mid starboard,0.458,38.94,1.0000,1.0000,0.0112
1.1,4.000,0.000,0.0000,7.99,31.35,aft starboard,0.330,23.36,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,0.30,33.68,mid starboard,0.437,33.39,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
1.4,4.000,0.000,0.0000,0.37,33.63,mid starboard,0.441,33.27,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.0128,17.09,26.36,aft starboard,0.109,9.27,0.8509,0.8509,0.0109
2.2,4.000,0.000,0.0000,8.24,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
2.3,4.000,0.000,0.0000,0.30,33.64,mid starboard,0.434,33.33,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0000,7.82,32.58,mid starboard,0.348,24.75,1.0000,1.0000,0.0000
2.5,4.000,0.000,0.0087,15.45,30.86,mid starboard,0.214,15.40,0.9905,0.9905,0.0086
2.6,4.000,0.000,0.0000,0.38,33.57,mid starboard,0.438,33.19,1.0000,1.0000,0.0000
2.7,4.000,0.000,0.0000,0.37,33.63,mid starboard,0.441,33.27,1.0000,1.0000,0.0000
3.1,4.000,0.000,0.1297,60.00,21.35,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.2,4.000,0.000,0.0000,18.05,23.34,aft starboard,0.070,5.29,0.6623,0.6623,0.0000
3.3,4.000,0.000,0.0000,0.67,33.58,mid starboard,0.435,32.91,1.0000,1.0000,0.0000
3.4,4.000,0.000,0.0002,0.30,33.59,mid starboard,0.430,33.29,1.0000,1.0000,0.0002
3.5,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
3.6,4.000,0.000,0.0880,60.00,28.09,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.7,4.000,0.000,0.0000,18.13,28.48,mid starboard,0.200,10.36,0.8970,0.8970,0.0000
3.8,4.000,0.000,0.0002,0.38,33.54,mid starboard,0.436,33.16,1.0000,1.0000,0.0002
3.9,4.000,0.000,0.0009,0.38,33.57,mid starboard,0.438,33.19,1.0000,1.0000,0.0009
4.1,4.000,0.000,0.0000,18.14,23.20,aft starboard,0.067,5.06,0.6479,0.6479,0.0000
4.2,4.000,0.000,0.0114,60.00,18.93,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0003,17.50,26.27,aft starboard,0.100,8.77,0.8222,0.8222,0.0002
4.4,4.000,0.000,0.0000,0.69,33.57,mid starboard,0.435,32.88,1.0000,1.0000,0.0000
4.5,4.000,0.000,0.0000,0.68,33.53,mid starboard,0.432,32.85,1.0000,1.0000,0.0000
4.6,4.000,0.000,0.0003,15.83,30.77,mid starboard,0.207,14.94,0.9830,0.9830,0.0003
4.7,4.000,0.000,0.0000,18.22,28.16,mid starboard,0.201,9.94,0.8878,0.8878,0.0000
4.8,4.000,0.000,0.0110,24.58,26.79,mid starboard,0.041,2.20,0.4652,0.4652,0.0051
4.9,4.000,0.000,0.0000,60.00,27.93,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.10,4.000,0.000,0.0000,18.26,28.39,mid starboard,0.199,10.13,0.8920,0.8920,0.0000
4.11,4.000,0.000,0.0000,0.38,32.88,mid starboard,0.497,32.49,1.0000,1.0000,0.0000
4.12,4.000,0.000,0.0092,0.38,33.54,mid starboard,0.436,33.16,1.0000,1.0000,0.0092
5.1,4.000,0.000,0.0052,60.00,18.80,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,4.000,0.000,0.1157,60.00,13.67,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,4.000,0.000,0.0000,0.70,33.53,mid starboard,0.432,32.82,1.0000,1.0000,0.0000
5.4,4.000,0.000,0.0000,0.68,33.49,mid starboard,0.427,32.81,1.0000,1.0000,0.0000
5.5,4.000,0.000,0.0057,24.44,26.46,mid starboard,0.040,2.02,0.4515,0.4515,0.0026
5.6,4.000,0.000,0.1117,60.00,23.55,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,4.000,0.000,0.0523,60.00,13.53,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0000,18.61,16.23,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0000,18.59,23.20,aft starboard,0.059,4.61,0.6140,0.6140,0.0000
6.4,4.000,0.000,0.0029,60.00,21.22,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,4.000,0.000,0.0000,0.69,33.48,mid starboard,0.438,32.79,1.0000,1.0000,0.0000
6.6,4.000,0.000,0.0000,0.70,33.48,mid starboard,0.428,32.78,1.0000,1.0000,0.0000
6.7,4.000,0.000,0.0024,60.00,25.33,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.8,4.000,0.000,0.0000,18.45,28.35,mid starboard,0.191,9.90,0.8869,0.8869,0.0000
6.9,4.000,0.000,0.0029,60.00,27.96,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.10,4.000,0.000,0.0000,14.43,23.91,mid starboard,0.290,9.49,0.8775,0.8775,0.0000
6.11,4.000,0.000,0.0578,60.00,23.19,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.12,4.000,0.000,0.0006,24.76,26.63,mid starboard,0.036,1.87,0.4319,0.4319,0.0002
6.13,4.000,0.000,0.0000,18.34,28.06,mid starboard,0.199,9.72,0.8828,0.8828,0.0000
6.14,4.000,0.000,0.0112,0.53,32.66,mid starboard,0.497,32.13,1.0000,1.0000,0.0112
