Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
2.1,3.000,0.000,0.0000,0.00,52.34,mid starboard,0.258,52.34,1.0000,1.0000,0.0000
2.2,3.000,0.000,0.0014,0.00,52.29,mid starboard,0.254,52.29,1.0000,1.0000,0.0014
2.3,3.000,0.000,0.0024,0.00,52.26,mid starboard,0.252,52.26,1.0000,1.0000,0.0024
3.1,3.000,0.000,0.0227,1.23,50.93,mid starboard,0.197,46.12,1.0000,1.0000,0.0227
4.1,3.000,0.000,0.1214,7.88,47.09,mid starboard,0.050,26.87,0.8016,0.8016,0.0973
4.2,3.000,0.000,0.0000,0.00,52.33,mid starboard,0.258,52.33,1.0000,1.0000,0.0000
4.3,3.000,0.000,0.0018,0.70,51.89,mid starboard,0.237,51.19,1.0000,1.0000,0.0018
4.4,3.000,0.000,0.0002,0.00,52.28,mid starboard,0.253,52.28,1.0000,1.0000,0.0002
4.5,3.000,0.000,0.0171,3.95,50.57,mid starboard,0.157,46.62,1.0000,1.0000,0.0171
4.6,3.000,0.000,0.0017,0.00,52.20,mid starboard,0.247,52.20,1.0000,1.0000,0.0017
4.7,3.000,0.000,0.0510,0.00,52.28,mid starboard,0.263,52.28,1.0000,1.0000,0.0510
5.1,3.000,0.000,0.0707,60.00,48.11,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.000,0.000,0.1703,60.00,11.82,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.000,0.000,0.0002,0.70,51.25,mid starboard,0.255,50.55,1.0000,1.0000,0.0002
6.3,3.000,0.000,0.0002,0.00,52.27,mid starboard,0.253,52.27,1.0000,1.0000,0.0002
6.4,3.000,0.000,0.0097,3.79,47.66,mid starboard,0.239,43.88,1.0000,1.0000,0.0097
6.5,3.000,0.000,0.0002,0.00,52.19,mid starboard,0.247,52.19,1.0000,1.0000,0.0002
6.6,3.000,0.000,0.1350,3.81,42.76,mid starboard,0.303,38.95,1.0000,1.0000,0.1350
6.7,3.000,0.000,0.0001,1.23,50.93,mid starboard,0.197,46.13,1.0000,1.0000,0.0001
7.1,3.000,0.000,0.0232,60.00,46.78,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.000,0.000,0.0054,0.00,52.08,mid starboard,0.266,52.08,1.0000,1.0000,0.0054
7.3,3.000,0.000,0.0167,0.00,52.08,mid starboard,0.270,52.08,1.0000,1.0000,0.0167
2.1,3.600,0.000,0.0000,0.00,40.36,mid starboard,0.406,40.36,1.0000,1.0000,0.0000
2.2,3.600,0.000,0.0014,0.02,40.32,mid starboard,0.402,40.31,1.0000,1.0000,0.0014
2.3,3.600,0.000,0.0024,0.04,40.31,mid starboard,0.400,40.27,1.0000,1.0000,0.0024
3.1,3.600,0.000,0.0227,1.59,39.41,mid starboard,0.326,37.82,1.0000,1.0000,0.0227
4.1,3.600,0.000,0.1214,11.35,34.25,aft starboard,0.133,22.90,1.0000,1.0000,0.1214
4.2,3.600,0.000,0.0000,0.00,40.36,mid starboard,0.405,40.36,1.0000,1.0000,0.0000
4.3,3.600,0.000,0.0018,0.80,40.02,mid starboard,0.382,39.22,1.0000,1.0000,0.0018
4.4,3.600,0.000,0.0002,0.02,40.32,mid starboard,0.401,40.30,1.0000,1.0000,0.0002
4.5,3.600,0.000,0.0171,4.20,39.01,mid starboard,0.304,34.80,1.0000,1.0000,0.0171
4.6,3.600,0.000,0.0017,0.06,40.26,mid starboard,0.395,40.21,1.0000,1.0000,0.0017
4.7,3.600,0.000,0.0510,0.00,40.24,mid starboard,0.415,40.24,1.0000,1.0000,0.0510
5.1,3.600,0.000,0.0707,13.34,37.18,mid starboard,0.128,23.84,1.0000,1.0000,0.0707
6.1,3.600,0.000,0.1703,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.600,0.000,0.0002,0.81,39.21,mid starboard,0.395,38.40,1.0000,1.0000,0.0002
6.3,3.600,0.000,0.0002,0.02,40.32,mid starboard,0.401,40.30,1.0000,1.0000,0.0002
6.4,3.600,0.000,0.0097,4.15,35.40,aft starboard,0.355,31.25,1.0000,1.0000,0.0097
6.5,3.600,0.000,0.0002,0.06,40.26,mid starboard,0.395,40.20,1.0000,1.0000,0.0002
6.6,3.600,0.000,0.1350,3.40,30.25,mid starboard,0.445,26.86,1.0000,1.0000,0.1350
6.7,3.600,0.000,0.0001,1.59,39.41,mid starboard,0.326,37.82,1.0000,1.0000,0.0001
7.1,3.600,0.000,0.0232,19.57,36.27,mid starboard,0.038,15.58,0.7457,0.7457,0.0173
7.2,3.600,0.000,0.0054,0.00,39.99,mid starboard,0.420,39.99,1.0000,1.0000,0.0054
7.3,3.600,0.000,0.0167,0.00,39.94,mid starboard,0.428,39.94,1.0000,1.0000,0.0167
2.1,4.000,0.000,0.0000,0.00,33.72,mid starboard,0.440,33.72,1.0000,1.0000,0.0000
2.2,4.000,0.000,0.0014,0.05,33.69,mid starboard,0.437,33.64,1.0000,1.0000,0.0014
2.3,4.000,0.000,0.0024,0.08,33.68,mid starboard,0.434,33.60,1.0000,1.0000,0.0024
3.1,4.000,0.000,0.0227,1.79,32.94,mid starboard,0.355,31.15,1.0000,1.0000,0.0227
4.1,4.000,0.000,0.1214,12.10,27.60,aft starboard,0.148,15.49,0.9920,0.9920,0.1204
4.2,4.000,0.000,0.0000,0.00,33.72,mid starboard,0.440,33.72,1.0000,1.0000,0.0000
4.3,4.000,0.000,0.0018,0.85,33.44,mid starboard,0.417,32.59,1.0000,1.0000,0.0018
4.4,4.000,0.000,0.0002,0.05,33.69,mid starboard,0.436,33.64,1.0000,1.0000,0.0002
4.5,4.000,0.000,0.0171,4.27,32.39,aft starboard,0.342,28.13,1.0000,1.0000,0.0171
4.6,4.000,0.000,0.0017,0.13,33.64,mid starboard,0.430,33.51,1.0000,1.0000,0.0017
4.7,4.000,0.000,0.0510,0.00,33.56,mid starboard,0.454,33.56,1.0000,1.0000,0.0510
5.1,4.000,0.000,0.0707,12.23,31.03,mid starboard,0.163,18.80,1.0000,1.0000,0.0707
6.1,4.000,0.000,0.1703,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0002,0.86,32.19,aft starboard,0.421,31.32,1.0000,1.0000,0.0002
6.3,4.000,0.000,0.0002,0.05,33.68,mid starboard,0.436,33.63,1.0000,1.0000,0.0002
6.4,4.000,0.000,0.0097,4.22,27.81,aft starboard,0.346,23.59,1.0000,1.0000,0.0097
6.5,4.000,0.000,0.0002,0.13,33.64,mid starboard,0.430,33.50,1.0000,1.0000,0.0002
6.6,4.000,0.000,0.1350,3.30,23.21,mid starboard,0.401,19.91,1.0000,1.0000,0.1350
6.7,4.000,0.000,0.0001,1.79,32.94,mid starboard,0.355,31.15,1.0000,1.0000,0.0001
7.1,4.000,0.000,0.0232,16.56,30.25,mid starboard,0.070,13.69,0.8403,0.8403,0.0195
7.2,4.000,0.000,0.0054,0.00,33.30,mid starboard,0.460,33.30,1.0000,1.0000,0.0054
7.3,4.000,0.000,0.0167,0.00,33.23,mid starboard,0.470,33.23,1.0000,1.0000,0.0167
