Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
4.1,3.000,0.000,0.0151,1.93,46.52,aft starboard,0.136,37.73,1.0000,1.0000,0.0151
4.2,3.000,0.000,0.0020,14.27,43.87,aft starboard,0.243,29.60,1.0000,1.0000,0.0020
4.3,3.000,0.000,0.0118,8.56,46.50,mid starboard,0.171,37.93,1.0000,1.0000,0.0118
4.4,3.000,0.000,0.0003,13.47,49.88,mid starboard,0.137,36.41,1.0000,1.0000,0.0003
4.5,3.000,0.000,0.0028,16.67,46.75,mid starboard,0.197,30.08,1.0000,1.0000,0.0028
4.6,3.000,0.000,0.0422,6.50,48.53,mid starboard,0.086,33.81,0.9191,0.9191,0.0388
4.7,3.000,0.000,0.0025,17.37,49.87,mid starboard,0.098,32.51,0.9512,0.9512,0.0024
4.8,3.000,0.000,0.0005,0.00,52.32,mid starboard,0.256,52.32,1.0000,1.0000,0.0005
4.9,3.000,0.000,0.0021,17.23,48.06,mid starboard,0.178,30.83,1.0000,1.0000,0.0021
4.10,3.000,0.000,0.0128,6.70,49.19,mid starboard,0.083,31.89,0.9125,0.9125,0.0117
4.11,3.000,0.000,0.0229,44.73,43.68,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.12,3.000,0.000,0.0102,20.34,46.58,mid starboard,0.365,26.24,1.0000,1.0000,0.0102
4.13,3.000,0.000,0.0000,2.41,48.10,mid starboard,0.141,32.23,1.0000,1.0000,0.0000
4.14,3.000,0.000,0.0006,21.74,46.82,mid starboard,0.339,25.08,1.0000,1.0000,0.0006
4.15,3.000,0.000,0.0834,0.90,51.84,mid starboard,0.256,50.94,1.0000,1.0000,0.0834
5.1,3.000,0.000,0.0021,14.26,43.82,aft starboard,0.244,29.56,1.0000,1.0000,0.0021
5.2,3.000,0.000,0.0018,16.40,46.22,mid starboard,0.224,29.82,1.0000,1.0000,0.0018
5.3,3.000,0.000,0.0002,21.54,49.20,mid starboard,0.071,27.66,0.8783,0.8783,0.0001
5.4,3.000,0.000,0.0205,6.70,48.93,mid starboard,0.083,31.58,0.9125,0.9125,0.0187
5.5,3.000,0.000,0.0013,16.94,47.50,mid starboard,0.222,30.56,1.0000,1.0000,0.0013
5.6,3.000,0.000,0.0003,23.72,49.39,mid starboard,0.054,25.68,0.8208,0.8208,0.0002
5.7,3.000,0.000,0.0514,60.00,42.55,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.8,3.000,0.000,0.0275,39.50,42.92,mid starboard,0.056,3.43,0.0000,0.0000,0.0000
6.1,3.000,0.000,0.0176,60.00,32.02,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.000,0.000,0.0000,23.52,48.82,mid starboard,0.059,25.30,0.8383,0.8383,0.0000
6.3,3.000,0.000,0.0018,21.63,41.29,aft starboard,0.181,19.65,1.0000,1.0000,0.0018
6.4,3.000,0.000,0.0192,13.20,45.81,mid starboard,0.007,7.20,0.4020,0.4020,0.0077
6.5,3.000,0.000,0.0244,24.00,44.13,mid starboard,0.036,20.13,0.7401,0.7401,0.0180
6.6,3.000,0.000,0.0000,28.12,48.73,mid starboard,0.028,20.60,0.4264,0.4264,0.0000
6.7,3.000,0.000,0.0064,26.28,45.93,mid starboard,0.015,19.66,0.5107,0.5107,0.0032
6.8,3.000,0.000,0.0064,60.00,45.67,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.9,3.000,0.000,0.0616,60.00,41.76,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.10,3.000,0.000,0.0017,42.19,42.38,mid starboard,0.003,0.19,0.0000,0.0000,0.0000
6.11,3.000,0.000,0.0061,20.54,46.06,mid starboard,0.430,25.52,1.0000,1.0000,0.0061
7.1,3.000,0.000,0.0184,60.00,31.99,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.000,0.000,0.0156,22.66,43.62,mid starboard,0.056,20.96,0.8281,0.8281,0.0129
7.3,3.000,0.000,0.0117,26.29,45.70,mid starboard,0.015,12.17,0.4760,0.4760,0.0056
7.4,3.000,0.000,0.0035,23.84,45.38,mid starboard,0.054,21.54,0.8195,0.8195,0.0029
7.5,3.000,0.000,0.0020,28.80,42.87,mid starboard,0.270,14.08,0.4752,0.4752,0.0010
1.1,3.600,0.000,0.0013,0.86,40.06,mid starboard,0.393,39.21,1.0000,1.0000,0.0013
1.2,3.600,0.000,0.0011,2.31,39.84,mid starboard,0.379,37.53,1.0000,1.0000,0.0011
1.3,3.600,0.000,0.0000,0.00,40.37,mid starboard,0.406,40.37,1.0000,1.0000,0.0000
1.4,3.600,0.000,0.0000,0.00,40.37,mid starboard,0.406,40.37,1.0000,1.0000,0.0000
1.5,3.600,0.000,0.0015,2.98,39.95,mid starboard,0.371,36.97,1.0000,1.0000,0.0015
1.6,3.600,0.000,0.0000,0.91,39.92,mid starboard,0.417,39.01,1.0000,1.0000,0.0000
2.1,3.600,0.000,0.0033,5.50,36.41,aft starboard,0.368,30.92,1.0000,1.0000,0.0033
2.2,3.600,0.000,0.0301,0.89,36.24,aft starboard,0.297,35.35,1.0000,1.0000,0.0301
2.3,3.600,0.000,0.0007,3.75,39.54,mid starboard,0.365,35.80,1.0000,1.0000,0.0007
2.4,3.600,0.000,0.0253,2.31,37.47,aft starboard,0.278,35.16,1.0000,1.0000,0.0253
2.5,3.600,0.000,0.0008,7.70,35.82,aft starboard,0.357,28.12,1.0000,1.0000,0.0008
2.6,3.600,0.000,0.0019,6.25,39.31,mid starboard,0.341,33.06,1.0000,1.0000,0.0019
2.7,3.600,0.000,0.0002,0.00,40.36,mid starboard,0.405,40.36,1.0000,1.0000,0.0002
2.8,3.600,0.000,0.0000,0.00,40.37,mid starboard,0.406,40.36,1.0000,1.0000,0.0000
2.9,3.600,0.000,0.0015,6.12,39.49,mid starboard,0.342,33.37,1.0000,1.0000,0.0015
2.10,3.600,0.000,0.0005,0.00,40.36,mid starboard,0.405,40.36,1.0000,1.0000,0.0005
2.11,3.600,0.000,0.0100,2.97,37.17,mid starboard,0.166,34.21,1.0000,1.0000,0.0100
2.12,3.600,0.000,0.0001,0.91,39.78,mid starboard,0.410,38.87,1.0000,1.0000,0.0001
2.13,3.600,0.000,0.0055,0.97,39.86,mid starboard,0.423,38.90,1.0000,1.0000,0.0055
3.1,3.600,0.000,0.0768,7.19,30.82,aft starboard,0.232,23.64,1.0000,1.0000,0.0768
3.2,3.600,0.000,0.0190,9.76,32.17,aft starboard,0.226,22.40,1.0000,1.0000,0.0190
3.3,3.600,0.000,0.0005,7.70,35.79,aft starboard,0.358,28.09,1.0000,1.0000,0.0005
3.4,3.600,0.000,0.0009,8.65,38.80,mid starboard,0.312,30.15,1.0000,1.0000,0.0009
3.5,3.600,0.000,0.0009,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0009
3.6,3.600,0.000,0.0034,13.96,35.97,mid starboard,0.387,22.00,1.0000,1.0000,0.0034
3.7,3.600,0.000,0.0247,2.97,36.81,mid starboard,0.166,33.84,1.0000,1.0000,0.0247
3.8,3.600,0.000,0.0002,0.91,39.78,mid starboard,0.410,38.87,1.0000,1.0000,0.0002
3.9,3.600,0.000,0.0372,0.97,39.72,mid starboard,0.417,38.75,1.0000,1.0000,0.0372
4.1,3.600,0.000,0.0161,3.84,30.99,aft starboard,0.124,27.15,1.0000,1.0000,0.0161
4.2,3.600,0.000,0.0008,11.81,30.62,aft starboard,0.291,18.81,1.0000,1.0000,0.0008
4.3,3.600,0.000,0.0126,9.77,32.14,aft starboard,0.226,22.37,1.0000,1.0000,0.0126
4.4,3.600,0.000,0.0001,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0001
4.5,3.600,0.000,0.0011,13.01,34.92,aft starboard,0.312,21.91,1.0000,1.0000,0.0011
4.6,3.600,0.000,0.0451,7.30,36.99,aft starboard,0.180,29.69,1.0000,1.0000,0.0451
4.7,3.600,0.000,0.0010,11.68,38.46,mid starboard,0.280,26.77,1.0000,1.0000,0.0010
4.8,3.600,0.000,0.0006,0.00,40.35,mid starboard,0.404,40.35,1.0000,1.0000,0.0006
4.9,3.600,0.000,0.0008,12.55,36.70,mid starboard,0.333,24.15,1.0000,1.0000,0.0008
4.10,3.600,0.000,0.0130,6.88,37.62,mid starboard,0.192,30.73,1.0000,1.0000,0.0130
4.11,3.600,0.000,0.0229,27.97,32.55,mid starboard,0.079,4.58,0.4206,0.4206,0.0096
4.12,3.600,0.000,0.0041,13.85,35.39,mid starboard,0.424,21.55,1.0000,1.0000,0.0041
4.13,3.600,0.000,0.0000,2.97,36.81,mid starboard,0.166,33.84,1.0000,1.0000,0.0000
4.14,3.600,0.000,0.0003,14.22,35.53,mid starboard,0.411,21.32,1.0000,1.0000,0.0003
4.15,3.600,0.000,0.0916,0.97,39.72,mid starboard,0.417,38.75,1.0000,1.0000,0.0916
5.1,3.600,0.000,0.0008,11.81,30.59,aft starboard,0.292,18.79,1.0000,1.0000,0.0008
5.2,3.600,0.000,0.0007,13.01,34.37,aft starboard,0.324,21.36,1.0000,1.0000,0.0007
5.3,3.600,0.000,0.0001,13.86,37.96,mid starboard,0.253,24.10,1.0000,1.0000,0.0001
5.4,3.600,0.000,0.0225,6.88,37.51,mid starboard,0.191,30.63,1.0000,1.0000,0.0225
5.5,3.600,0.000,0.0005,12.61,36.28,mid starboard,0.352,23.67,1.0000,1.0000,0.0005
5.6,3.600,0.000,0.0001,14.41,38.06,mid starboard,0.252,23.65,1.0000,1.0000,0.0001
5.7,3.600,0.000,0.0565,60.00,31.91,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.8,3.600,0.000,0.0275,26.65,31.91,mid starboard,0.105,5.26,0.5989,0.5989,0.0165
6.1,3.600,0.000,0.0189,60.00,21.77,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.600,0.000,0.0000,14.89,37.68,mid starboard,0.238,22.79,1.0000,1.0000,0.0000
6.3,3.600,0.000,0.0007,17.22,29.51,aft starboard,0.202,12.29,0.9362,0.9362,0.0007
6.4,3.600,0.000,0.0205,21.24,32.31,aft starboard,0.014,11.07,0.5325,0.5325,0.0109
6.5,3.600,0.000,0.0260,18.89,31.58,aft starboard,0.107,12.69,0.9161,0.9161,0.0238
6.6,3.600,0.000,0.0000,16.45,37.57,mid starboard,0.224,21.12,1.0000,1.0000,0.0000
6.7,3.600,0.000,0.0064,17.20,34.84,mid starboard,0.156,17.64,1.0000,1.0000,0.0064
6.8,3.600,0.000,0.0064,60.00,34.17,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.9,3.600,0.000,0.0677,34.26,31.23,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.10,3.600,0.000,0.0017,28.83,31.18,mid starboard,0.056,2.36,0.2480,0.2480,0.0004
6.11,3.600,0.000,0.0024,13.98,34.91,mid starboard,0.455,20.93,1.0000,1.0000,0.0024
7.1,3.600,0.000,0.0197,60.00,21.74,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.600,0.000,0.0167,18.75,31.08,aft starboard,0.113,12.33,0.9229,0.9229,0.0154
7.3,3.600,0.000,0.0129,17.21,34.75,mid starboard,0.141,17.54,1.0000,1.0000,0.0129
7.4,3.600,0.000,0.0035,17.16,34.43,mid starboard,0.171,17.27,1.0000,1.0000,0.0035
7.5,3.600,0.000,0.0008,20.55,32.49,mid starboard,0.270,11.94,0.9294,0.9294,0.0008
1.1,4.000,0.000,0.0000,1.13,33.39,aft starboard,0.425,32.26,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,2.26,33.10,aft starboard,0.412,30.85,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,0.00,33.73,mid starboard,0.441,33.72,1.0000,1.0000,0.0000
1.4,4.000,0.000,0.0000,0.01,33.73,mid starboard,0.441,33.72,1.0000,1.0000,0.0000
1.5,4.000,0.000,0.0000,2.72,33.37,mid starboard,0.411,30.65,1.0000,1.0000,0.0000
1.6,4.000,0.000,0.0000,0.82,33.27,mid starboard,0.459,32.45,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.0000,4.75,29.21,aft starboard,0.369,24.47,1.0000,1.0000,0.0000
2.2,4.000,0.000,0.0314,1.80,28.26,aft starboard,0.276,26.45,1.0000,1.0000,0.0314
2.3,4.000,0.000,0.0000,3.35,32.56,aft starboard,0.395,29.21,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0264,3.32,29.64,aft starboard,0.279,26.32,1.0000,1.0000,0.0264
2.5,4.000,0.000,0.0000,6.66,28.79,aft starboard,0.352,22.13,1.0000,1.0000,0.0000
2.6,4.000,0.000,0.0000,5.23,32.63,aft starboard,0.376,27.40,1.0000,1.0000,0.0000
2.7,4.000,0.000,0.0002,0.00,33.72,mid starboard,0.440,33.72,1.0000,1.0000,0.0002
2.8,4.000,0.000,0.0000,0.01,33.73,mid starboard,0.441,33.71,1.0000,1.0000,0.0000
2.9,4.000,0.000,0.0000,5.10,32.98,mid starboard,0.382,27.87,1.0000,1.0000,0.0000
2.10,4.000,0.000,0.0005,0.01,33.72,mid starboard,0.440,33.71,1.0000,1.0000,0.0005
2.11,4.000,0.000,0.0100,5.49,30.52,mid starboard,0.170,25.04,1.0000,1.0000,0.0100
2.12,4.000,0.000,0.0001,0.96,33.07,mid starboard,0.453,32.11,1.0000,1.0000,0.0001
2.13,4.000,0.000,0.0000,0.86,33.22,mid starboard,0.465,32.36,1.0000,1.0000,0.0000
3.1,4.000,0.000,0.0801,8.40,24.13,aft starboard,0.185,15.73,0.9957,0.9957,0.0797
3.2,4.000,0.000,0.0199,10.01,25.49,aft starboard,0.191,15.48,0.9918,0.9918,0.0197
3.3,4.000,0.000,0.0000,6.66,28.77,aft starboard,0.352,22.11,1.0000,1.0000,0.0000
3.4,4.000,0.000,0.0000,7.27,31.82,aft starboard,0.344,24.56,1.0000,1.0000,0.0000
3.5,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
3.6,4.000,0.000,0.0000,11.57,29.70,mid starboard,0.368,18.13,1.0000,1.0000,0.0000
3.7,4.000,0.000,0.0262,5.49,30.31,mid starboard,0.161,24.82,1.0000,1.0000,0.0262
3.8,4.000,0.000,0.0002,0.96,33.07,mid starboard,0.453,32.12,1.0000,1.0000,0.0002
3.9,4.000,0.000,0.0372,1.00,33.01,mid starboard,0.459,32.01,1.0000,1.0000,0.0372
4.1,4.000,0.000,0.0168,11.32,23.81,aft starboard,0.067,12.49,0.8113,0.8113,0.0136
4.2,4.000,0.000,0.0000,10.28,24.62,aft starboard,0.244,14.34,0.9729,0.9729,0.0000
4.3,4.000,0.000,0.0132,10.01,25.47,aft starboard,0.191,15.46,0.9915,0.9915,0.0131
4.4,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
4.5,4.000,0.000,0.0000,11.21,28.13,aft starboard,0.288,16.92,1.0000,1.0000,0.0000
4.6,4.000,0.000,0.0470,9.05,29.40,aft starboard,0.189,20.34,1.0000,1.0000,0.0470
4.7,4.000,0.000,0.0000,9.80,31.97,aft starboard,0.314,22.16,1.0000,1.0000,0.0000
4.8,4.000,0.000,0.0006,0.01,33.71,mid starboard,0.439,33.70,1.0000,1.0000,0.0006
4.9,4.000,0.000,0.0000,10.64,30.54,mid starboard,0.332,19.90,1.0000,1.0000,0.0000
4.10,4.000,0.000,0.0132,7.97,31.17,mid starboard,0.218,23.20,1.0000,1.0000,0.0132
4.11,4.000,0.000,0.0229,23.15,26.22,mid starboard,0.058,3.07,0.5515,0.5515,0.0126
4.12,4.000,0.000,0.0000,11.55,29.17,mid starboard,0.388,17.62,1.0000,1.0000,0.0000
4.13,4.000,0.000,0.0000,5.49,30.31,mid starboard,0.161,24.82,1.0000,1.0000,0.0000
4.14,4.000,0.000,0.0000,11.71,29.25,mid starboard,0.382,17.54,1.0000,1.0000,0.0000
4.15,4.000,0.000,0.0971,1.00,33.01,mid starboard,0.459,32.01,1.0000,1.0000,0.0971
5.1,4.000,0.000,0.0000,10.28,24.60,aft starboard,0.244,14.32,0.9726,0.9726,0.0000
5.2,4.000,0.000,0.0000,11.25,27.70,aft starboard,0.289,16.45,1.0000,1.0000,0.0000
5.3,4.000,0.000,0.0000,11.63,31.18,aft starboard,0.280,19.54,1.0000,1.0000,0.0000
5.4,4.000,0.000,0.0239,7.97,31.11,mid starboard,0.208,23.14,1.0000,1.0000,0.0239
5.5,4.000,0.000,0.0000,10.75,30.17,mid starboard,0.341,19.43,1.0000,1.0000,0.0000
5.6,4.000,0.000,0.0000,12.01,31.76,mid starboard,0.283,19.75,1.0000,1.0000,0.0000
5.7,4.000,0.000,0.0599,28.88,25.75,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.8,4.000,0.000,0.0275,22.46,25.63,mid starboard,0.068,3.16,0.5777,0.5777,0.0159
6.1,4.000,0.000,0.0197,60.00,15.71,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0000,12.50,30.67,aft starboard,0.261,18.16,1.0000,1.0000,0.0000
6.3,4.000,0.000,0.0000,15.16,23.68,aft starboard,0.138,8.52,0.8543,0.8543,0.0000
6.4,4.000,0.000,0.0213,38.00,25.26,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,4.000,0.000,0.0271,17.96,25.11,aft starboard,0.065,7.16,0.7024,0.7024,0.0191
6.6,4.000,0.000,0.0000,13.71,31.10,aft starboard,0.249,17.39,1.0000,1.0000,0.0000
6.7,4.000,0.000,0.0065,15.56,28.72,mid starboard,0.149,13.15,0.9522,0.9522,0.0062
6.8,4.000,0.000,0.0064,60.00,27.64,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.9,4.000,0.000,0.0718,26.95,25.10,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.10,4.000,0.000,0.0017,23.86,24.79,mid starboard,0.023,0.93,0.3249,0.3249,0.0006
6.11,4.000,0.000,0.0000,11.60,28.67,mid starboard,0.406,17.06,1.0000,1.0000,0.0000
7.1,4.000,0.000,0.0205,60.00,15.68,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,4.000,0.000,0.0174,18.00,24.70,aft starboard,0.064,6.70,0.6861,0.6861,0.0119
7.3,4.000,0.000,0.0137,15.56,28.66,mid starboard,0.140,13.10,0.9512,0.9512,0.0130
7.4,4.000,0.000,0.0035,15.60,28.35,mid starboard,0.154,12.75,0.9449,0.9449,0.0034
7.5,4.000,0.000,0.0000,17.52,26.63,mid starboard,0.213,9.11,0.8687,0.8687,0.0000
