Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
2.1,3.000,0.000,0.2547,60.00,36.12,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.000,0.000,0.1978,60.00,43.34,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.1,3.000,0.000,0.0032,60.00,43.30,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.2,3.000,0.000,0.1130,0.00,51.61,mid starboard,0.287,51.61,1.0000,1.0000,0.1130
4.1,3.000,0.000,0.1416,60.00,6.40,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.000,0.000,0.0466,60.00,33.34,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.000,0.000,0.1617,34.02,25.94,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,3.000,0.000,0.0216,0.00,51.61,mid starboard,0.287,51.61,1.0000,1.0000,0.0216
6.1,3.000,0.000,-0.0159,,,,,,,0.0000,0.0000
6.2,3.000,0.000,-0.0120,0.00,20.66,mid starboard,0.365,20.66,1.0000,1.0000,-0.0120
7.1,3.000,0.000,0.0598,60.00,6.90,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.1,3.600,0.000,0.2547,60.00,26.27,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.600,0.000,0.1978,60.00,33.40,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.1,3.600,0.000,0.0032,60.00,33.38,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.2,3.600,0.000,0.1130,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.1130
4.1,3.600,0.000,0.1416,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0466,60.00,24.35,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.1617,60.00,15.38,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,3.600,0.000,0.0216,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0216
6.1,3.600,0.000,-0.0159,,,,,,,0.0000,0.0000
6.2,3.600,0.000,-0.0120,0.00,4.41,mid starboard,0.085,4.41,0.6639,0.6639,-0.0080
7.1,3.600,0.000,0.0598,,,,,,,0.0000,0.0000
2.1,4.000,0.000,0.2547,60.00,20.72,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,4.000,0.000,0.1978,60.00,27.59,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.1,4.000,0.000,0.0032,60.00,27.58,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.2,4.000,0.000,0.1130,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.1130
4.1,4.000,0.000,0.1416,,,,,,,0.0000,0.0000
4.2,4.000,0.000,0.0466,60.00,18.93,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.1617,60.00,8.81,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,4.000,0.000,0.0216,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0216
6.1,4.000,0.000,-0.0159,,,,,,,0.0000,0.0000
6.2,4.000,0.000,-0.0120,,,,,,,0.0000,0.0000
7.1,4.000,0.000,0.0598,,,,,,,0.0000,0.0000
