Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
4.4,3.600,0.000,0.0363,60.00,23.95,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,3.600,0.000,-0.0062,7.97,8.40,mid starboard,0.009,0.43,0.2118,0.2118,-0.0013
4.6,3.600,0.000,0.0004,60.00,30.57,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.7,3.600,0.000,0.0296,0.14,39.26,mid starboard,0.469,39.11,1.0000,1.0000,0.0296
5.1,3.600,0.000,-0.0006,0.00,26.80,aft starboard,0.246,26.80,1.0000,1.0000,-0.0006
5.2,3.600,0.000,0.0053,0.00,10.21,aft starboard,0.035,10.21,0.6563,0.6563,0.0035
5.3,3.600,0.000,0.0004,0.00,4.41,mid starboard,0.084,4.41,0.6635,0.6635,0.0003
5.4,3.600,0.000,0.0377,60.00,12.16,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.600,0.000,0.0202,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.600,0.000,0.0000,60.00,19.70,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.0158,60.00,3.38,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,3.600,0.000,0.0165,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0165
7.1,3.600,0.000,0.0098,,,,,,,0.0000,0.0000
7.2,3.600,0.000,0.0053,60.00,7.59,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.1,4.000,0.000,0.0084,0.20,33.31,aft starboard,0.416,33.11,1.0000,1.0000,0.0084
1.2,4.000,0.000,0.0569,4.99,31.56,aft starboard,0.295,26.56,1.0000,1.0000,0.0569
1.3,4.000,0.000,0.0507,4.71,32.32,mid starboard,0.275,27.61,1.0000,1.0000,0.0507
1.4,4.000,0.000,0.0027,0.11,33.66,mid starboard,0.437,33.56,1.0000,1.0000,0.0027
2.1,4.000,0.000,0.0804,6.90,26.84,aft starboard,0.223,19.94,1.0000,1.0000,0.0804
2.2,4.000,0.000,0.0090,5.63,30.96,aft starboard,0.268,25.33,1.0000,1.0000,0.0090
2.3,4.000,0.000,0.1124,60.00,22.55,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.4,4.000,0.000,0.0191,13.56,30.68,aft starboard,0.124,17.12,1.0000,1.0000,0.0191
2.5,4.000,0.000,0.2025,60.00,25.04,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.6,4.000,0.000,0.0432,0.16,32.55,mid starboard,0.497,32.39,1.0000,1.0000,0.0432
2.7,4.000,0.000,0.0213,0.00,33.65,mid starboard,0.447,33.65,1.0000,1.0000,0.0213
3.1,4.000,0.000,0.0321,8.65,20.88,aft starboard,0.152,12.23,0.9351,0.9351,0.0300
3.2,4.000,0.000,0.0370,60.00,12.08,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,4.000,0.000,0.0000,15.33,30.12,aft starboard,0.097,14.79,0.9304,0.9304,0.0000
3.4,4.000,0.000,0.1027,60.00,12.33,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.5,4.000,0.000,0.0140,60.00,24.85,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.6,4.000,0.000,0.0083,0.00,32.54,mid starboard,0.498,32.54,1.0000,1.0000,0.0083
3.7,4.000,0.000,0.0127,0.00,33.65,mid starboard,0.447,33.65,1.0000,1.0000,0.0127
4.1,4.000,0.000,-0.0025,1.22,17.23,aft starboard,0.186,16.02,1.0000,1.0000,-0.0025
4.2,4.000,0.000,0.0391,60.00,16.35,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,-0.0096,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
4.4,4.000,0.000,0.0363,60.00,18.59,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,4.000,0.000,-0.0062,,,,,,,0.0000,0.0000
4.6,4.000,0.000,0.0004,60.00,24.85,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.7,4.000,0.000,0.0296,0.17,32.40,mid starboard,0.504,32.23,1.0000,1.0000,0.0296
5.1,4.000,0.000,-0.0006,0.00,17.16,aft starboard,0.188,17.16,1.0000,1.0000,-0.0006
5.2,4.000,0.000,0.0053,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
5.3,4.000,0.000,0.0004,,,,,,,0.0000,0.0000
5.4,4.000,0.000,0.0377,60.00,4.49,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,4.000,0.000,0.0202,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0000,60.00,14.17,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0158,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.4,4.000,0.000,0.0165,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0165
7.1,4.000,0.000,0.0098,,,,,,,0.0000,0.0000
7.2,4.000,0.000,0.0053,,,,,,,0.0000,0.0000
