Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.000,0.000,0.2216,60.00,35.01,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.2,3.000,0.000,0.0442,13.22,47.65,mid starboard,0.082,34.42,0.9088,0.9088,0.0402
1.3,3.000,0.000,0.2605,60.00,39.96,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.4,3.000,0.000,0.0038,0.08,52.26,mid starboard,0.255,52.19,1.0000,1.0000,0.0038
2.1,3.000,0.000,0.0635,60.00,21.90,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.000,0.000,0.0469,60.00,30.01,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,3.000,0.000,0.0053,10.56,45.85,mid starboard,0.192,35.29,1.0000,1.0000,0.0053
2.4,3.000,0.000,0.0481,60.00,36.17,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,3.000,0.000,0.0943,60.00,29.07,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.6,3.000,0.000,0.0164,60.00,39.67,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.7,3.000,0.000,0.0904,0.14,51.61,mid starboard,0.286,51.48,1.0000,1.0000,0.0904
3.1,3.000,0.000,-0.0087,0.00,0.80,aft starboard,0.001,0.80,0.1494,0.1494,-0.0013
3.2,3.000,0.000,-0.0012,0.00,45.83,mid starboard,0.233,45.83,1.0000,1.0000,-0.0012
3.3,3.000,0.000,0.0085,60.00,27.31,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,3.000,0.000,-0.0063,0.00,20.66,mid starboard,0.365,20.66,1.0000,1.0000,-0.0063
3.5,3.000,0.000,0.0404,0.00,51.61,mid starboard,0.287,51.61,1.0000,1.0000,0.0404
4.1,3.000,0.000,0.0133,60.00,13.27,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.000,0.000,0.0122,60.00,22.37,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.000,0.000,0.0399,60.00,21.00,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.000,0.000,-0.0032,,,,,,,0.0000,0.0000
6.2,3.000,0.000,0.0024,60.00,7.51,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.000,0.000,-0.0034,0.00,6.53,mid starboard,0.155,6.53,0.7992,0.7992,-0.0027
6.4,3.000,0.000,0.0095,,,,,,,0.0000,0.0000
1.1,3.600,0.000,0.2216,60.00,25.00,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.2,3.600,0.000,0.0442,11.80,36.57,mid starboard,0.211,24.77,1.0000,1.0000,0.0442
1.3,3.600,0.000,0.2605,60.00,30.35,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.4,3.600,0.000,0.0038,0.12,40.29,mid starboard,0.402,40.16,1.0000,1.0000,0.0038
2.1,3.600,0.000,0.0635,60.00,11.09,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.600,0.000,0.0469,60.00,21.23,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,3.600,0.000,0.0053,10.56,33.35,aft starboard,0.277,22.79,1.0000,1.0000,0.0053
2.4,3.600,0.000,0.0481,60.00,27.19,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,3.600,0.000,0.0943,60.00,19.07,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.6,3.600,0.000,0.0164,60.00,30.10,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.7,3.600,0.000,0.0904,0.20,39.26,mid starboard,0.468,39.06,1.0000,1.0000,0.0904
3.1,3.600,0.000,-0.0087,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
3.2,3.600,0.000,-0.0012,0.00,32.52,aft starboard,0.331,32.52,1.0000,1.0000,-0.0012
3.3,3.600,0.000,0.0085,60.00,19.00,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,3.600,0.000,-0.0063,0.00,4.42,mid starboard,0.085,4.42,0.6644,0.6644,-0.0042
3.5,3.600,0.000,0.0404,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0404
4.1,3.600,0.000,0.0133,60.00,-0.01,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0122,60.00,12.73,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0399,60.00,9.54,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.600,0.000,-0.0032,,,,,,,0.0000,0.0000
6.2,3.600,0.000,0.0024,,,,,,,0.0000,0.0000
6.3,3.600,0.000,-0.0034,,,,,,,0.0000,0.0000
6.4,3.600,0.000,0.0095,,,,,,,0.0000,0.0000
1.1,4.000,0.000,0.2216,60.00,19.35,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
1.2,4.000,0.000,0.0442,11.17,29.42,aft starboard,0.219,18.25,1.0000,1.0000,0.0442
1.3,4.000,0.000,0.2605,60.00,24.64,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.4,4.000,0.000,0.0038,0.15,33.64,mid starboard,0.437,33.49,1.0000,1.0000,0.0038
2.1,4.000,0.000,0.0635,60.00,2.53,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,4.000,0.000,0.0469,60.00,15.68,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,4.000,0.000,0.0053,10.27,26.43,aft starboard,0.234,16.17,1.0000,1.0000,0.0053
2.4,4.000,0.000,0.0481,60.00,21.70,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,4.000,0.000,0.0943,60.00,12.85,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.6,4.000,0.000,0.0164,60.00,24.38,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.7,4.000,0.000,0.0904,0.23,32.41,mid starboard,0.503,32.18,1.0000,1.0000,0.0904
3.1,4.000,0.000,-0.0087,,,,,,,0.0000,0.0000
3.2,4.000,0.000,-0.0012,0.00,25.03,aft starboard,0.313,25.03,1.0000,1.0000,-0.0012
3.3,4.000,0.000,0.0085,60.00,13.42,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,4.000,0.000,-0.0063,,,,,,,0.0000,0.0000
3.5,4.000,0.000,0.0404,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0404
4.1,4.000,0.000,0.0133,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0122,60.00,6.43,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0399,60.00,-0.01,mid port,0.000,0.00,0.0000,0.0000,0.0000
6.1,4.000,0.000,-0.0032,,,,,,,0.0000,0.0000
6.2,4.000,0.000,0.0024,,,,,,,0.0000,0.0000
6.3,4.000,0.000,-0.0034,,,,,,,0.0000,0.0000
6.4,4.000,0.000,0.0095,,,,,,,0.0000,0.0000
