Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
7.3,3.000,0.000,0.0056,60.00,39.60,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,3.000,0.000,0.0012,33.82,45.54,mid starboard,0.138,11.73,0.0000,0.0000,0.0000
1.1,3.600,0.000,0.0060,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0060
1.2,3.600,0.000,0.0040,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0040
1.3,3.600,0.000,0.0002,0.15,40.33,mid starboard,0.404,40.17,1.0000,1.0000,0.0002
2.1,3.600,0.000,0.1399,60.00,27.90,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.600,0.000,0.0012,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0012
2.3,3.600,0.000,0.0927,60.00,34.41,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.4,3.600,0.000,0.0046,0.15,40.27,mid starboard,0.402,40.12,1.0000,1.0000,0.0046
3.1,3.600,0.000,0.0053,20.04,30.19,aft starboard,0.131,10.16,0.8927,0.8927,0.0047
3.2,3.600,0.000,0.0000,60.00,34.25,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.1,3.600,0.000,0.1239,60.00,20.90,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0283,60.00,26.18,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0050,21.33,35.13,mid starboard,0.221,13.80,0.9637,0.9637,0.0049
4.4,3.600,0.000,0.0053,0.97,39.86,mid starboard,0.423,38.89,1.0000,1.0000,0.0053
5.1,3.600,0.000,0.0017,20.07,30.09,aft starboard,0.130,10.02,0.8896,0.8896,0.0015
5.2,3.600,0.000,0.1177,60.00,30.31,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,3.600,0.000,0.0003,21.44,35.09,mid starboard,0.220,13.65,0.9611,0.9611,0.0002
6.1,3.600,0.000,0.0401,60.00,20.81,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.600,0.000,0.0019,21.39,34.91,mid starboard,0.225,13.52,0.9588,0.9588,0.0018
6.3,3.600,0.000,0.1245,0.97,39.72,mid starboard,0.417,38.75,1.0000,1.0000,0.1245
7.1,3.600,0.000,0.0008,38.44,28.76,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.600,0.000,0.0437,60.00,30.08,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.600,0.000,0.0060,60.00,30.01,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,3.600,0.000,0.0005,21.49,34.87,mid starboard,0.225,13.38,0.9563,0.9563,0.0004
1.1,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,0.18,33.69,mid starboard,0.440,33.50,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.1459,60.00,21.88,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
2.3,4.000,0.000,0.0967,60.00,28.39,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.4,4.000,0.000,0.0047,0.19,33.63,mid starboard,0.437,33.44,1.0000,1.0000,0.0047
3.1,4.000,0.000,0.0000,17.79,24.27,aft starboard,0.087,6.48,0.7367,0.7367,0.0000
3.2,4.000,0.000,0.0000,60.00,28.24,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.1,4.000,0.000,0.1292,60.00,15.33,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0295,60.00,20.35,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0000,17.75,29.07,mid starboard,0.208,11.32,0.9171,0.9171,0.0000
4.4,4.000,0.000,0.0000,0.86,33.22,mid starboard,0.465,32.36,1.0000,1.0000,0.0000
5.1,4.000,0.000,0.0000,17.86,24.18,aft starboard,0.085,6.32,0.7279,0.7279,0.0000
5.2,4.000,0.000,0.1227,60.00,24.58,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,4.000,0.000,0.0000,17.83,29.03,mid starboard,0.206,11.20,0.9146,0.9146,0.0000
6.1,4.000,0.000,0.0418,60.00,15.24,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0000,17.87,28.87,mid starboard,0.207,11.00,0.9107,0.9107,0.0000
6.3,4.000,0.000,0.1298,1.01,33.01,mid starboard,0.458,32.00,1.0000,1.0000,0.1298
7.1,4.000,0.000,0.0000,36.59,23.03,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,4.000,0.000,0.0456,60.00,24.37,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,4.000,0.000,0.0062,60.00,24.28,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,4.000,0.000,0.0000,17.95,28.83,mid starboard,0.206,10.88,0.9081,0.9081,0.0000
