Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
2.2,4.000,0.000,0.0657,14.59,26.82,aft starboard,0.145,12.23,0.9351,0.9351,0.0615
2.3,4.000,0.000,0.0006,0.01,33.71,mid starboard,0.439,33.70,1.0000,1.0000,0.0006
2.4,4.000,0.000,0.0343,0.89,33.22,mid starboard,0.446,32.32,1.0000,1.0000,0.0343
3.1,4.000,0.000,0.0115,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
3.2,4.000,0.000,0.0581,60.00,8.47,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,4.000,0.000,0.0015,14.21,26.03,aft starboard,0.148,11.82,0.9271,0.9271,0.0014
3.4,4.000,0.000,0.3149,60.00,20.35,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.1,4.000,0.000,-0.0024,0.02,22.79,aft starboard,0.274,22.77,1.0000,1.0000,-0.0024
4.2,4.000,0.000,0.0247,0.96,32.80,mid starboard,0.473,31.83,1.0000,1.0000,0.0247
5.1,4.000,0.000,0.0030,60.00,3.18,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,4.000,0.000,0.0055,0.00,22.79,aft starboard,0.274,22.79,1.0000,1.0000,0.0055
5.3,4.000,0.000,0.0586,60.00,15.48,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,4.000,0.000,0.0190,60.00,17.84,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.5,4.000,0.000,0.0354,60.00,18.43,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,4.000,0.000,0.0064,60.00,4.98,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0751,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0751
7.1,4.000,0.000,-0.0074,,,,,,,0.0000,0.0000
7.2,4.000,0.000,0.0032,,,,,,,0.0000,0.0000
