Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.3,3.600,0.000,0.0000,0.91,39.92,mid starboard,0.417,39.01,1.0000,1.0000,0.0000
2.1,3.600,0.000,0.0015,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0015
2.2,3.600,0.000,0.1038,9.65,36.57,aft starboard,0.158,26.92,1.0000,1.0000,0.1038
2.3,3.600,0.000,0.0010,12.62,38.34,mid starboard,0.263,25.72,1.0000,1.0000,0.0010
2.4,3.600,0.000,0.0679,7.58,37.94,mid starboard,0.181,30.36,1.0000,1.0000,0.0679
2.5,3.600,0.000,0.0011,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0011
2.6,3.600,0.000,0.0055,0.97,39.86,mid starboard,0.423,38.90,1.0000,1.0000,0.0055
3.1,3.600,0.000,0.0053,20.26,25.27,aft starboard,0.072,5.01,0.6575,0.6575,0.0035
3.2,3.600,0.000,0.0000,7.58,37.94,mid starboard,0.181,30.36,1.0000,1.0000,0.0000
3.3,3.600,0.000,0.0002,0.91,39.78,mid starboard,0.410,38.87,1.0000,1.0000,0.0002
4.1,3.600,0.000,0.0044,20.14,24.84,aft starboard,0.070,4.70,0.6443,0.6443,0.0029
4.2,3.600,0.000,0.0361,60.00,26.09,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0002,17.41,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0002
4.4,3.600,0.000,0.0230,60.00,35.13,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,3.600,0.000,0.0050,20.55,32.49,mid starboard,0.270,11.94,0.9294,0.9294,0.0047
4.6,3.600,0.000,0.0248,60.00,33.69,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.7,3.600,0.000,0.1288,0.97,39.72,mid starboard,0.417,38.75,1.0000,1.0000,0.1288
5.1,3.600,0.000,0.1239,60.00,13.28,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.600,0.000,0.0053,19.77,31.56,mid starboard,0.308,11.78,0.9264,0.9264,0.0049
5.3,3.600,0.000,0.0003,20.42,32.05,mid starboard,0.289,11.63,0.9234,0.9234,0.0002
6.1,3.600,0.000,0.1035,60.00,12.81,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.600,0.000,0.1177,60.00,26.01,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.0000,60.00,32.94,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.1,3.600,0.000,0.0008,35.50,23.97,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.600,0.000,0.1246,60.00,24.93,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.600,0.000,0.0024,19.53,31.06,mid starboard,0.331,11.54,0.9215,0.9215,0.0023
1.1,4.000,0.000,0.0000,5.79,32.27,aft starboard,0.364,26.48,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,5.35,32.99,mid starboard,0.378,27.64,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,0.82,33.27,mid starboard,0.459,32.45,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
2.2,4.000,0.000,0.1082,10.43,29.43,aft starboard,0.188,19.01,1.0000,1.0000,0.1082
2.3,4.000,0.000,0.0000,10.57,31.74,aft starboard,0.297,21.17,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0708,7.65,31.73,mid starboard,0.213,24.07,1.0000,1.0000,0.0708
2.5,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
2.6,4.000,0.000,0.0000,0.86,33.22,mid starboard,0.465,32.36,1.0000,1.0000,0.0000
3.1,4.000,0.000,0.0000,20.31,19.85,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.2,4.000,0.000,0.0000,7.65,31.73,mid starboard,0.213,24.07,1.0000,1.0000,0.0000
3.3,4.000,0.000,0.0002,0.96,33.07,mid starboard,0.453,32.12,1.0000,1.0000,0.0002
4.1,4.000,0.000,0.0000,20.45,19.45,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0377,60.00,19.39,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
4.4,4.000,0.000,0.0240,60.00,28.39,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,4.000,0.000,0.0000,17.52,26.63,mid starboard,0.213,9.11,0.8686,0.8686,0.0000
4.6,4.000,0.000,0.0259,60.00,27.35,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.7,4.000,0.000,0.1343,1.00,33.01,mid starboard,0.459,32.01,1.0000,1.0000,0.1343
5.1,4.000,0.000,0.1292,60.00,6.81,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,4.000,0.000,0.0000,17.06,25.76,mid starboard,0.228,8.70,0.8587,0.8587,0.0000
5.3,4.000,0.000,0.0000,17.38,26.16,mid starboard,0.223,8.78,0.8607,0.8607,0.0000
6.1,4.000,0.000,0.1079,60.00,6.28,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.1227,60.00,20.15,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0000,60.00,26.47,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.1,4.000,0.000,0.0000,36.56,18.56,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,4.000,0.000,0.1299,60.00,19.11,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,4.000,0.000,0.0000,16.82,25.23,mid starboard,0.240,8.41,0.8516,0.8516,0.0000
