Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.000,0.000,0.0048,1.24,51.80,mid starboard,0.219,50.56,1.0000,1.0000,0.0048
1.2,3.000,0.000,0.0036,1.67,51.91,mid starboard,0.214,50.24,1.0000,1.0000,0.0036
1.3,3.000,0.000,0.0000,0.30,52.23,mid starboard,0.252,51.93,1.0000,1.0000,0.0000
2.1,3.000,0.000,0.0102,13.48,49.88,mid starboard,0.137,36.41,1.0000,1.0000,0.0102
2.2,3.000,0.000,0.0420,1.23,50.63,mid starboard,0.160,49.40,1.0000,1.0000,0.0420
2.3,3.000,0.000,0.0015,3.86,51.37,mid starboard,0.177,47.52,1.0000,1.0000,0.0015
2.4,3.000,0.000,0.0311,1.66,50.67,mid starboard,0.161,44.12,1.0000,1.0000,0.0311
2.5,3.000,0.000,0.0064,13.08,50.74,mid starboard,0.124,37.66,1.0000,1.0000,0.0064
2.6,3.000,0.000,0.0002,0.30,52.17,mid starboard,0.251,51.87,1.0000,1.0000,0.0002
2.7,3.000,0.000,0.0013,0.31,52.23,mid starboard,0.252,51.93,1.0000,1.0000,0.0013
3.1,3.000,0.000,0.0133,26.39,39.43,aft starboard,0.073,13.04,0.7144,0.7144,0.0095
3.2,3.000,0.000,0.0109,0.31,52.17,mid starboard,0.251,51.87,1.0000,1.0000,0.0109
4.1,3.000,0.000,0.0063,26.19,39.16,aft starboard,0.081,12.97,0.7493,0.7493,0.0047
4.2,3.000,0.000,0.0890,60.00,39.47,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.000,0.000,0.0015,30.24,48.35,mid starboard,0.016,18.10,0.0000,0.0000,0.0000
4.4,3.000,0.000,0.0132,3.89,49.03,mid starboard,0.071,29.44,0.8760,0.8760,0.0116
4.5,3.000,0.000,0.0126,33.31,44.92,mid starboard,0.153,11.61,0.0000,0.0000,0.0000
4.6,3.000,0.000,0.0557,60.00,44.67,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.7,3.000,0.000,0.0125,0.48,51.81,mid starboard,0.278,51.34,1.0000,1.0000,0.0125
5.1,3.000,0.000,0.1160,60.00,27.46,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.000,0.000,0.0069,32.02,44.43,mid starboard,0.185,12.42,0.0000,0.0000,0.0000
5.3,3.000,0.000,0.0000,60.00,44.34,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,3.000,0.000,0.0006,33.48,44.81,mid starboard,0.157,11.33,0.0000,0.0000,0.0000
6.1,3.000,0.000,0.0047,19.90,30.38,aft starboard,0.211,10.48,0.8997,0.8997,0.0043
6.2,3.000,0.000,0.0553,60.00,27.26,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.000,0.000,0.1101,60.00,38.63,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,3.000,0.000,0.1096,0.48,51.68,mid starboard,0.274,51.21,1.0000,1.0000,0.1096
7.1,3.000,0.000,0.0021,44.59,36.25,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.000,0.000,0.0064,21.96,40.01,mid starboard,0.526,18.05,1.0000,1.0000,0.0064
7.3,3.000,0.000,0.0604,60.00,38.15,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,3.000,0.000,0.0019,32.19,44.32,mid starboard,0.190,12.13,0.0000,0.0000,0.0000
1.1,3.600,0.000,0.0019,2.27,39.96,mid starboard,0.376,37.69,1.0000,1.0000,0.0019
1.2,3.600,0.000,0.0014,2.41,40.02,mid starboard,0.375,37.61,1.0000,1.0000,0.0014
1.3,3.600,0.000,0.0000,0.38,40.25,mid starboard,0.404,39.87,1.0000,1.0000,0.0000
2.1,3.600,0.000,0.0041,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0041
2.2,3.600,0.000,0.0449,2.26,39.07,mid starboard,0.293,36.81,1.0000,1.0000,0.0449
2.3,3.600,0.000,0.0006,5.36,39.62,mid starboard,0.345,34.26,1.0000,1.0000,0.0006
2.4,3.600,0.000,0.0333,2.41,39.19,mid starboard,0.295,36.78,1.0000,1.0000,0.0333
2.5,3.600,0.000,0.0025,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0025
2.6,3.600,0.000,0.0002,0.38,40.17,mid starboard,0.400,39.79,1.0000,1.0000,0.0002
2.7,3.600,0.000,0.0005,0.38,40.25,mid starboard,0.404,39.87,1.0000,1.0000,0.0005
3.1,3.600,0.000,0.0053,20.42,28.75,aft starboard,0.109,8.33,0.8300,0.8300,0.0044
3.2,3.600,0.000,0.0117,0.38,40.17,mid starboard,0.400,39.79,1.0000,1.0000,0.0117
4.1,3.600,0.000,0.0025,20.45,28.57,aft starboard,0.108,8.12,0.8228,0.8228,0.0021
4.2,3.600,0.000,0.0951,60.00,27.21,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0006,17.41,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0006
4.4,3.600,0.000,0.0141,6.31,37.96,mid starboard,0.178,31.64,1.0000,1.0000,0.0141
4.5,3.600,0.000,0.0050,21.69,34.35,mid starboard,0.224,12.66,0.9432,0.9432,0.0047
4.6,3.600,0.000,0.0595,60.00,34.11,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.7,3.600,0.000,0.0050,0.52,39.59,mid starboard,0.456,39.07,1.0000,1.0000,0.0050
5.1,3.600,0.000,0.1239,60.00,18.78,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.600,0.000,0.0028,21.62,33.96,mid starboard,0.235,12.33,0.9370,0.9370,0.0026
5.3,3.600,0.000,0.0000,60.00,33.83,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,3.600,0.000,0.0003,21.86,34.24,mid starboard,0.224,12.38,0.9379,0.9379,0.0002
6.1,3.600,0.000,0.0019,18.00,21.58,aft starboard,0.063,3.58,0.5862,0.5862,0.0011
6.2,3.600,0.000,0.0591,60.00,18.62,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.1177,60.00,29.05,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,3.600,0.000,0.1171,0.55,39.38,mid starboard,0.452,38.82,1.0000,1.0000,0.1171
7.1,3.600,0.000,0.0008,38.35,27.36,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.600,0.000,0.0026,16.91,29.76,mid starboard,0.397,12.84,0.9466,0.9466,0.0024
7.3,3.600,0.000,0.0645,60.00,28.63,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,3.600,0.000,0.0008,21.79,33.85,mid starboard,0.234,12.06,0.9317,0.9317,0.0007
1.1,4.000,0.000,0.0000,2.26,33.39,mid starboard,0.412,31.12,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,2.30,33.44,mid starboard,0.413,31.14,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,0.41,33.62,mid starboard,0.441,33.20,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
2.2,4.000,0.000,0.0468,2.90,32.15,aft starboard,0.332,29.26,1.0000,1.0000,0.0468
2.3,4.000,0.000,0.0000,4.49,33.10,mid starboard,0.384,28.60,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0347,2.76,32.79,mid starboard,0.327,30.03,1.0000,1.0000,0.0347
2.5,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
2.6,4.000,0.000,0.0002,0.43,33.52,mid starboard,0.436,33.09,1.0000,1.0000,0.0002
2.7,4.000,0.000,0.0000,0.41,33.62,mid starboard,0.441,33.20,1.0000,1.0000,0.0000
3.1,4.000,0.000,0.0000,18.64,23.02,aft starboard,0.056,4.38,0.5968,0.5968,0.0000
3.2,4.000,0.000,0.0122,0.43,33.52,mid starboard,0.436,33.09,1.0000,1.0000,0.0122
4.1,4.000,0.000,0.0000,18.76,22.86,aft starboard,0.052,4.09,0.5777,0.5777,0.0000
4.2,4.000,0.000,0.0991,60.00,21.08,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
4.4,4.000,0.000,0.0147,7.25,31.51,aft starboard,0.214,24.26,1.0000,1.0000,0.0147
4.5,4.000,0.000,0.0000,18.17,28.35,mid starboard,0.199,10.18,0.8931,0.8931,0.0000
4.6,4.000,0.000,0.0620,60.00,28.03,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.7,4.000,0.000,0.0000,0.43,32.89,mid starboard,0.495,32.46,1.0000,1.0000,0.0000
5.1,4.000,0.000,0.1292,60.00,13.07,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,4.000,0.000,0.0000,18.25,27.99,mid starboard,0.200,9.75,0.8835,0.8835,0.0000
5.3,4.000,0.000,0.0000,60.00,27.74,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,4.000,0.000,0.0000,18.31,28.24,mid starboard,0.198,9.93,0.8876,0.8876,0.0000
6.1,4.000,0.000,0.0000,19.72,16.28,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0616,60.00,12.90,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.1227,60.00,23.31,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,4.000,0.000,0.1221,0.58,32.57,mid starboard,0.489,31.98,1.0000,1.0000,0.1221
7.1,4.000,0.000,0.0000,37.47,21.76,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,4.000,0.000,0.0000,14.66,24.04,mid starboard,0.284,9.38,0.8750,0.8750,0.0000
7.3,4.000,0.000,0.0673,60.00,22.92,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
