Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
2.1,3.000,0.000,0.0466,0.89,49.91,mid starboard,0.217,49.02,1.0000,1.0000,0.0466
2.2,3.000,0.000,0.1773,60.00,40.54,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.1,3.000,0.000,0.0726,60.00,46.98,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.2,3.000,0.000,0.0905,11.34,48.18,mid starboard,0.036,20.75,0.7413,0.7413,0.0671
4.1,3.000,0.000,0.0324,1.26,49.15,mid starboard,0.225,47.90,1.0000,1.0000,0.0324
4.2,3.000,0.000,0.0359,60.00,35.61,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.000,0.000,0.0745,60.00,22.35,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.1,3.000,0.000,0.0449,60.00,36.72,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.000,0.000,0.0039,11.34,48.13,mid starboard,0.036,20.70,0.7411,0.7411,0.0029
5.3,3.000,0.000,0.1118,0.00,51.61,mid starboard,0.287,51.61,1.0000,1.0000,0.1118
6.1,3.000,0.000,-0.0029,0.00,49.15,mid starboard,0.225,49.15,1.0000,1.0000,-0.0029
6.2,3.000,0.000,-0.0094,0.00,17.31,aft starboard,0.024,17.31,0.6713,0.6713,-0.0063
6.3,3.000,0.000,0.0224,15.47,42.58,mid starboard,0.147,27.10,1.0000,1.0000,0.0224
6.4,3.000,0.000,0.0402,60.00,43.08,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.000,0.000,0.1071,15.73,39.54,mid starboard,0.254,23.81,1.0000,1.0000,0.1071
7.1,3.000,0.000,0.0228,0.00,51.61,mid starboard,0.287,51.61,1.0000,1.0000,0.0228
2.1,3.600,0.000,0.0466,2.12,37.56,aft starboard,0.321,35.44,1.0000,1.0000,0.0466
2.2,3.600,0.000,0.1773,60.00,29.34,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.1,3.600,0.000,0.0726,17.40,36.21,mid starboard,0.102,18.81,0.9600,0.9600,0.0697
3.2,3.600,0.000,0.0905,10.15,37.20,mid starboard,0.160,27.05,1.0000,1.0000,0.0905
4.1,3.600,0.000,0.0324,2.90,33.02,aft starboard,0.312,30.12,1.0000,1.0000,0.0324
4.2,3.600,0.000,0.0359,60.00,25.88,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0745,60.00,11.17,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.1,3.600,0.000,0.0449,60.00,26.84,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.600,0.000,0.0039,10.15,37.18,mid starboard,0.159,27.03,1.0000,1.0000,0.0039
5.3,3.600,0.000,0.1118,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.1118
6.1,3.600,0.000,-0.0029,0.00,33.02,aft starboard,0.312,33.02,1.0000,1.0000,-0.0029
6.2,3.600,0.000,-0.0094,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.0224,13.87,31.30,mid starboard,0.228,17.44,1.0000,1.0000,0.0224
6.4,3.600,0.000,0.0402,60.00,33.17,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.600,0.000,0.1071,12.26,27.96,mid starboard,0.286,15.69,0.9951,0.9951,0.1065
7.1,3.600,0.000,0.0228,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0228
2.1,4.000,0.000,0.0466,2.77,30.12,aft starboard,0.329,27.36,1.0000,1.0000,0.0466
2.2,4.000,0.000,0.1773,60.00,23.47,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.1,4.000,0.000,0.0726,15.32,30.14,mid starboard,0.130,14.82,0.9811,0.9811,0.0712
3.2,4.000,0.000,0.0905,9.81,30.96,mid starboard,0.190,21.15,1.0000,1.0000,0.0905
4.1,4.000,0.000,0.0324,3.69,24.80,aft starboard,0.276,21.11,1.0000,1.0000,0.0324
4.2,4.000,0.000,0.0359,60.00,20.34,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0745,60.00,0.32,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.1,4.000,0.000,0.0449,60.00,21.25,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,4.000,0.000,0.0039,9.82,30.94,mid starboard,0.189,21.12,1.0000,1.0000,0.0039
5.3,4.000,0.000,0.1118,0.00,32.39,mid starboard,0.506,32.38,1.0000,1.0000,0.1118
6.1,4.000,0.000,-0.0029,0.00,24.30,aft starboard,0.284,24.30,1.0000,1.0000,-0.0029
6.2,4.000,0.000,-0.0094,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0224,12.88,25.13,mid starboard,0.178,12.24,0.9353,0.9353,0.0209
6.4,4.000,0.000,0.0402,60.00,27.38,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,4.000,0.000,0.1071,10.98,21.27,mid starboard,0.211,10.29,0.8956,0.8956,0.0959
7.1,4.000,0.000,0.0228,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0228
