Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
5.6,3.000,0.000,0.0004,3.81,51.64,mid starboard,0.189,47.83,1.0000,1.0000,0.0004
5.7,3.000,0.000,0.1205,0.07,51.68,mid starboard,0.279,51.62,1.0000,1.0000,0.1205
6.1,3.000,0.000,0.0091,8.29,27.00,aft starboard,0.470,18.71,1.0000,1.0000,0.0091
6.2,3.000,0.000,0.0375,60.00,43.16,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.000,0.000,0.0005,28.61,47.65,mid starboard,0.032,19.03,0.3795,0.3795,0.0002
6.4,3.000,0.000,0.0248,60.00,42.56,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.000,0.000,0.0076,12.92,48.69,mid starboard,0.031,21.83,0.7154,0.7154,0.0054
6.6,3.000,0.000,0.0013,9.99,46.89,mid starboard,0.282,36.89,1.0000,1.0000,0.0013
6.7,3.000,0.000,0.0000,30.23,48.35,mid starboard,0.016,18.12,0.0000,0.0000,0.0000
6.8,3.000,0.000,0.0200,60.00,47.01,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.9,3.000,0.000,0.0005,17.26,50.16,mid starboard,0.100,32.90,0.9555,0.9555,0.0005
6.10,3.000,0.000,0.0079,4.45,46.34,mid starboard,0.518,41.89,1.0000,1.0000,0.0079
6.11,3.000,0.000,0.0176,3.82,49.77,mid starboard,0.128,36.54,1.0000,1.0000,0.0176
6.12,3.000,0.000,0.0005,3.67,46.01,mid starboard,0.609,42.33,1.0000,1.0000,0.0005
7.1,3.000,0.000,0.0000,60.00,47.00,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.000,0.000,0.0002,3.82,49.76,mid starboard,0.128,36.54,1.0000,1.0000,0.0002
1.1,3.600,0.000,0.0033,8.63,38.73,mid starboard,0.313,30.11,1.0000,1.0000,0.0033
1.2,3.600,0.000,0.0010,6.09,39.48,mid starboard,0.343,33.39,1.0000,1.0000,0.0010
1.3,3.600,0.000,0.0007,2.26,40.08,mid starboard,0.382,37.82,1.0000,1.0000,0.0007
1.4,3.600,0.000,0.0000,0.00,39.65,mid starboard,0.454,39.65,1.0000,1.0000,0.0000
2.1,3.600,0.000,0.0027,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0027
2.2,3.600,0.000,0.0006,13.91,37.89,mid starboard,0.254,23.98,1.0000,1.0000,0.0006
2.3,3.600,0.000,0.0008,6.76,39.40,mid starboard,0.335,32.64,1.0000,1.0000,0.0008
2.4,3.600,0.000,0.0005,8.21,39.20,mid starboard,0.320,30.98,1.0000,1.0000,0.0005
2.5,3.600,0.000,0.0005,2.26,40.04,mid starboard,0.378,37.78,1.0000,1.0000,0.0005
2.6,3.600,0.000,0.0000,0.00,39.61,mid starboard,0.454,39.61,1.0000,1.0000,0.0000
2.7,3.600,0.000,0.0030,0.05,39.59,mid starboard,0.462,39.54,1.0000,1.0000,0.0030
3.1,3.600,0.000,0.0009,11.68,37.87,aft starboard,0.280,26.19,1.0000,1.0000,0.0009
3.2,3.600,0.000,0.1399,31.93,32.64,aft starboard,0.001,0.71,0.0000,0.0000,0.0000
3.3,3.600,0.000,0.0002,7.87,39.14,mid starboard,0.328,31.26,1.0000,1.0000,0.0002
3.4,3.600,0.000,0.0431,7.90,37.95,mid starboard,0.197,30.05,1.0000,1.0000,0.0431
3.5,3.600,0.000,0.0000,15.71,37.61,mid starboard,0.234,21.90,1.0000,1.0000,0.0000
3.6,3.600,0.000,0.0280,2.26,38.80,mid starboard,0.274,36.53,1.0000,1.0000,0.0280
3.7,3.600,0.000,0.0004,3.96,39.83,mid starboard,0.366,35.87,1.0000,1.0000,0.0004
3.8,3.600,0.000,0.0025,0.05,39.55,mid starboard,0.463,39.50,1.0000,1.0000,0.0025
4.1,3.600,0.000,0.0005,15.41,37.60,mid starboard,0.232,22.19,1.0000,1.0000,0.0005
4.2,3.600,0.000,0.0004,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0004
4.3,3.600,0.000,0.0000,2.26,38.80,mid starboard,0.274,36.53,1.0000,1.0000,0.0000
4.4,3.600,0.000,0.0002,0.00,39.39,mid starboard,0.450,39.39,1.0000,1.0000,0.0002
5.1,3.600,0.000,0.0020,7.10,17.36,aft starboard,0.273,10.26,0.8949,0.8949,0.0018
5.2,3.600,0.000,0.0008,13.00,37.31,aft starboard,0.260,24.31,1.0000,1.0000,0.0008
5.3,3.600,0.000,0.0004,6.45,35.27,mid starboard,0.434,28.82,1.0000,1.0000,0.0004
5.4,3.600,0.000,0.0002,8.60,39.04,mid starboard,0.319,30.43,1.0000,1.0000,0.0002
5.5,3.600,0.000,0.0013,2.80,34.26,mid starboard,0.658,31.46,1.0000,1.0000,0.0013
5.6,3.600,0.000,0.0004,4.30,39.78,mid starboard,0.361,35.47,1.0000,1.0000,0.0004
5.7,3.600,0.000,0.1288,0.05,39.32,mid starboard,0.459,39.27,1.0000,1.0000,0.1288
6.1,3.600,0.000,0.0024,7.23,16.94,aft starboard,0.263,9.71,0.8826,0.8826,0.0021
6.2,3.600,0.000,0.0400,60.00,31.27,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.0001,17.81,36.79,mid starboard,0.208,18.98,1.0000,1.0000,0.0001
6.4,3.600,0.000,0.0265,60.00,31.03,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.600,0.000,0.0081,10.77,37.60,mid starboard,0.176,26.83,1.0000,1.0000,0.0081
6.6,3.600,0.000,0.0004,6.73,34.75,mid starboard,0.458,28.02,1.0000,1.0000,0.0004
6.7,3.600,0.000,0.0000,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0000
6.8,3.600,0.000,0.0213,15.39,36.46,mid starboard,0.056,20.23,0.8273,0.8273,0.0177
6.9,3.600,0.000,0.0001,11.39,38.62,mid starboard,0.297,27.23,1.0000,1.0000,0.0001
6.10,3.600,0.000,0.0021,3.27,33.65,mid starboard,0.703,30.38,1.0000,1.0000,0.0021
6.11,3.600,0.000,0.0188,4.38,38.53,mid starboard,0.251,34.15,1.0000,1.0000,0.0188
6.12,3.600,0.000,0.0001,2.59,33.23,mid starboard,0.765,30.64,1.0000,1.0000,0.0001
7.1,3.600,0.000,0.0000,15.39,36.46,mid starboard,0.056,20.24,0.8273,0.8273,0.0000
7.2,3.600,0.000,0.0002,4.38,38.53,mid starboard,0.251,34.15,1.0000,1.0000,0.0002
1.1,4.000,0.000,0.0000,7.31,31.63,aft starboard,0.343,24.32,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,5.15,32.97,mid starboard,0.383,27.83,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,1.93,33.47,mid starboard,0.421,31.55,1.0000,1.0000,0.0000
1.4,4.000,0.000,0.0000,0.00,32.92,mid starboard,0.497,32.92,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
2.2,4.000,0.000,0.0000,11.69,31.01,aft starboard,0.279,19.32,1.0000,1.0000,0.0000
2.3,4.000,0.000,0.0000,5.62,32.90,mid starboard,0.376,27.28,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0000,6.89,32.72,mid starboard,0.362,25.83,1.0000,1.0000,0.0000
2.5,4.000,0.000,0.0000,2.17,33.44,mid starboard,0.418,31.27,1.0000,1.0000,0.0000
2.6,4.000,0.000,0.0000,0.00,32.87,mid starboard,0.498,32.87,1.0000,1.0000,0.0000
2.7,4.000,0.000,0.0000,0.04,32.87,mid starboard,0.502,32.83,1.0000,1.0000,0.0000
3.1,4.000,0.000,0.0000,9.89,30.44,aft starboard,0.301,20.55,1.0000,1.0000,0.0000
3.2,4.000,0.000,0.1459,24.12,26.31,aft starboard,0.014,2.19,0.3535,0.3535,0.0516
3.3,4.000,0.000,0.0000,6.63,32.68,mid starboard,0.367,26.05,1.0000,1.0000,0.0000
3.4,4.000,0.000,0.0450,7.97,31.69,mid starboard,0.230,23.72,1.0000,1.0000,0.0450
3.5,4.000,0.000,0.0000,13.15,30.97,aft starboard,0.257,17.82,1.0000,1.0000,0.0000
3.6,4.000,0.000,0.0292,2.71,32.43,mid starboard,0.300,29.72,1.0000,1.0000,0.0292
3.7,4.000,0.000,0.0000,3.32,33.26,mid starboard,0.408,29.93,1.0000,1.0000,0.0000
3.8,4.000,0.000,0.0000,0.04,32.81,mid starboard,0.504,32.77,1.0000,1.0000,0.0000
4.1,4.000,0.000,0.0000,12.93,30.63,aft starboard,0.255,17.71,1.0000,1.0000,0.0000
4.2,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
4.3,4.000,0.000,0.0000,2.71,32.43,mid starboard,0.300,29.72,1.0000,1.0000,0.0000
4.4,4.000,0.000,0.0002,0.00,32.53,mid starboard,0.493,32.53,1.0000,1.0000,0.0002
5.1,4.000,0.000,0.0000,6.58,11.98,aft starboard,0.118,5.40,0.7593,0.7593,0.0000
5.2,4.000,0.000,0.0000,11.01,30.01,aft starboard,0.279,19.00,1.0000,1.0000,0.0000
5.3,4.000,0.000,0.0000,5.48,28.66,mid starboard,0.441,23.18,1.0000,1.0000,0.0000
5.4,4.000,0.000,0.0000,7.18,32.59,mid starboard,0.359,25.41,1.0000,1.0000,0.0000
5.5,4.000,0.000,0.0000,2.33,27.56,mid starboard,0.630,25.23,1.0000,1.0000,0.0000
5.6,4.000,0.000,0.0000,3.69,33.21,mid starboard,0.403,29.52,1.0000,1.0000,0.0000
5.7,4.000,0.000,0.1343,0.04,32.46,mid starboard,0.499,32.42,1.0000,1.0000,0.1343
6.1,4.000,0.000,0.0000,6.80,11.55,aft starboard,0.104,4.75,0.7129,0.7129,0.0000
6.2,4.000,0.000,0.0417,34.08,25.17,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0000,14.96,29.62,aft starboard,0.215,14.66,0.9784,0.9784,0.0000
6.4,4.000,0.000,0.0276,60.00,25.01,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,4.000,0.000,0.0085,10.09,31.39,mid starboard,0.211,21.30,1.0000,1.0000,0.0085
6.6,4.000,0.000,0.0000,5.77,28.23,mid starboard,0.450,22.46,1.0000,1.0000,0.0000
6.7,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
6.8,4.000,0.000,0.0222,14.48,30.42,mid starboard,0.083,15.94,0.9103,0.9103,0.0203
6.9,4.000,0.000,0.0000,9.48,32.21,mid starboard,0.332,22.73,1.0000,1.0000,0.0000
6.10,4.000,0.000,0.0000,2.74,27.05,mid starboard,0.649,24.31,1.0000,1.0000,0.0000
6.11,4.000,0.000,0.0196,4.61,32.19,mid starboard,0.280,27.58,1.0000,1.0000,0.0196
6.12,4.000,0.000,0.0000,2.17,26.65,mid starboard,0.687,24.48,1.0000,1.0000,0.0000
7.1,4.000,0.000,0.0000,14.48,30.42,mid starboard,0.083,15.94,0.9103,0.9103,0.0000
7.2,4.000,0.000,0.0002,4.61,32.19,mid starboard,0.280,27.58,1.0000,1.0000,0.0002
