Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.000,0.000,0.0150,13.47,49.88,mid starboard,0.137,36.41,1.0000,1.0000,0.0150
1.2,3.000,0.000,0.0099,13.07,50.74,mid starboard,0.124,37.66,1.0000,1.0000,0.0099
1.3,3.000,0.000,0.0000,0.01,52.34,mid starboard,0.258,52.33,1.0000,1.0000,0.0000
2.1,3.000,0.000,0.1309,60.00,40.55,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.000,0.000,0.0133,26.67,44.41,aft starboard,0.059,17.74,0.6822,0.6822,0.0090
2.3,3.000,0.000,0.0030,30.23,48.35,mid starboard,0.016,18.12,0.0000,0.0000,0.0000
2.4,3.000,0.000,0.0868,60.00,45.20,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,3.000,0.000,0.0004,0.01,52.31,mid starboard,0.258,52.30,1.0000,1.0000,0.0004
2.6,3.000,0.000,0.0006,0.15,52.28,mid starboard,0.254,52.13,1.0000,1.0000,0.0006
3.1,3.000,0.000,0.0014,26.66,44.37,aft starboard,0.059,17.71,0.6850,0.6850,0.0010
3.2,3.000,0.000,0.1160,60.00,32.74,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,3.000,0.000,0.0126,34.39,47.00,mid starboard,0.095,12.61,0.0000,0.0000,0.0000
3.4,3.000,0.000,0.0000,60.00,45.10,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.1,3.000,0.000,0.0122,60.00,32.71,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.000,0.000,0.0265,60.00,37.72,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.000,0.000,0.0015,34.17,46.92,mid starboard,0.099,12.76,0.0000,0.0000,0.0000
4.4,3.000,0.000,0.1101,60.00,41.56,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,3.000,0.000,0.0006,34.45,46.99,mid starboard,0.095,12.54,0.0000,0.0000,0.0000
4.6,3.000,0.000,0.0055,0.15,52.23,mid starboard,0.254,52.08,1.0000,1.0000,0.0055
4.7,3.000,0.000,0.0131,0.30,51.81,mid starboard,0.282,51.52,1.0000,1.0000,0.0131
5.1,3.000,0.000,0.0035,26.70,40.80,aft starboard,0.068,14.10,0.6834,0.6834,0.0024
