Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
3.1,3.600,0.000,0.0502,9.59,30.41,aft starboard,0.180,20.82,1.0000,1.0000,0.0502
3.2,3.600,0.000,0.1130,20.95,34.12,aft starboard,0.062,13.17,0.8059,0.8059,0.0911
3.3,3.600,0.000,0.0945,19.96,36.18,mid starboard,0.055,16.22,0.8214,0.8214,0.0776
3.4,3.600,0.000,0.0004,2.19,39.23,mid starboard,0.314,37.03,1.0000,1.0000,0.0004
4.1,3.600,0.000,0.0319,60.00,29.52,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0029,2.46,39.14,mid starboard,0.308,36.69,1.0000,1.0000,0.0029
4.3,3.600,0.000,0.0164,0.49,40.12,mid starboard,0.399,39.64,1.0000,1.0000,0.0164
5.1,3.600,0.000,0.0189,10.74,26.89,aft starboard,0.165,16.15,1.0000,1.0000,0.0189
5.2,3.600,0.000,0.0028,21.94,33.81,aft starboard,0.051,11.87,0.7491,0.7491,0.0021
5.3,3.600,0.000,0.0023,20.89,36.04,mid starboard,0.046,15.15,0.7750,0.7750,0.0018
5.4,3.600,0.000,0.0278,60.00,35.08,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.600,0.000,0.0042,7.21,23.97,aft starboard,0.193,16.75,1.0000,1.0000,0.0042
6.2,3.600,0.000,0.0385,60.00,31.58,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.0002,60.00,35.08,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,3.600,0.000,0.0670,11.28,36.43,mid starboard,0.195,25.15,1.0000,1.0000,0.0670
6.5,3.600,0.000,0.0001,2.46,39.14,mid starboard,0.308,36.69,1.0000,1.0000,0.0001
6.6,3.600,0.000,0.0601,0.62,39.34,mid starboard,0.458,38.72,1.0000,1.0000,0.0601
7.1,3.600,0.000,-0.0001,6.98,23.88,aft starboard,0.194,16.91,1.0000,1.0000,-0.0001
7.2,3.600,0.000,0.0011,60.00,29.04,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.600,0.000,0.0511,60.00,27.09,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,3.600,0.000,0.0001,60.00,27.47,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.5,3.600,0.000,0.0422,60.00,32.41,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
1.1,4.000,0.000,0.0665,4.28,29.46,aft starboard,0.286,25.18,1.0000,1.0000,0.0665
1.2,4.000,0.000,0.0002,0.00,33.72,mid starboard,0.440,33.72,1.0000,1.0000,0.0002
1.3,4.000,0.000,0.0005,0.01,33.72,mid starboard,0.440,33.71,1.0000,1.0000,0.0005
2.1,4.000,0.000,0.0027,4.56,29.24,aft starboard,0.279,24.68,1.0000,1.0000,0.0027
2.2,4.000,0.000,0.0006,0.01,33.71,mid starboard,0.439,33.70,1.0000,1.0000,0.0006
2.3,4.000,0.000,0.0303,2.41,32.77,mid starboard,0.343,30.36,1.0000,1.0000,0.0303
3.1,4.000,0.000,0.0502,10.77,24.04,aft starboard,0.139,13.27,0.9543,0.9543,0.0479
3.2,4.000,0.000,0.1130,18.60,27.50,aft starboard,0.073,8.90,0.7619,0.7619,0.0861
3.3,4.000,0.000,0.0945,16.88,30.14,mid starboard,0.088,13.26,0.8818,0.8818,0.0833
3.4,4.000,0.000,0.0004,2.41,32.77,mid starboard,0.343,30.36,1.0000,1.0000,0.0004
4.1,4.000,0.000,0.0319,60.00,23.68,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0029,2.67,32.69,mid starboard,0.337,30.02,1.0000,1.0000,0.0029
4.3,4.000,0.000,0.0164,0.54,33.47,mid starboard,0.437,32.93,1.0000,1.0000,0.0164
5.1,4.000,0.000,0.0189,11.90,20.31,aft starboard,0.090,8.40,0.7922,0.7922,0.0150
5.2,4.000,0.000,0.0028,19.46,27.26,aft starboard,0.060,7.80,0.7029,0.7029,0.0020
5.3,4.000,0.000,0.0023,17.51,30.01,mid starboard,0.078,12.50,0.8447,0.8447,0.0020
5.4,4.000,0.000,0.0278,60.00,29.16,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,4.000,0.000,0.0042,8.37,16.00,aft starboard,0.094,7.63,0.7818,0.7818,0.0033
6.2,4.000,0.000,0.0385,60.00,25.49,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.0002,60.00,29.16,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,4.000,0.000,0.0670,10.60,30.08,mid starboard,0.232,19.48,1.0000,1.0000,0.0670
6.5,4.000,0.000,0.0001,2.67,32.69,mid starboard,0.337,30.02,1.0000,1.0000,0.0001
6.6,4.000,0.000,0.0601,0.66,32.54,mid starboard,0.492,31.88,1.0000,1.0000,0.0601
7.1,4.000,0.000,-0.0001,8.11,15.83,aft starboard,0.095,7.72,0.7867,0.7867,-0.0001
7.2,4.000,0.000,0.0011,60.00,23.25,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,4.000,0.000,0.0511,60.00,21.23,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,4.000,0.000,0.0001,60.00,21.88,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.5,4.000,0.000,0.0422,60.00,26.58,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
