Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.000,0.000,0.0695,2.51,49.75,mid starboard,0.119,44.82,0.9986,0.9986,0.0694
1.2,3.000,0.000,0.0394,3.04,50.36,mid starboard,0.130,41.08,1.0000,1.0000,0.0394
1.3,3.000,0.000,0.0013,0.02,52.01,mid starboard,0.251,51.99,1.0000,1.0000,0.0013
2.1,3.000,0.000,0.0191,4.08,49.02,mid starboard,0.085,35.09,0.9181,0.9181,0.0175
2.2,3.000,0.000,0.0180,12.52,47.90,mid starboard,0.002,5.27,0.2854,0.2854,0.0051
2.3,3.000,0.000,0.0064,4.43,49.97,mid starboard,0.105,36.64,0.9675,0.9675,0.0062
2.4,3.000,0.000,0.0070,3.09,50.04,mid starboard,0.124,38.08,1.0000,1.0000,0.0070
2.5,3.000,0.000,0.0015,0.06,51.87,mid starboard,0.245,51.81,1.0000,1.0000,0.0015
3.1,3.000,0.000,0.0550,60.00,46.61,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.2,3.000,0.000,0.0179,11.34,48.80,mid starboard,0.031,20.65,0.7103,0.7103,0.0127
3.3,3.000,0.000,0.0004,60.00,47.62,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,3.000,0.000,0.0000,3.09,50.03,mid starboard,0.124,38.08,1.0000,1.0000,0.0000
3.5,3.000,0.000,0.0101,0.57,51.38,mid starboard,0.219,50.24,1.0000,1.0000,0.0101
4.1,3.000,0.000,0.0529,60.00,42.23,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.000,0.000,0.0027,60.00,46.85,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.000,0.000,0.0166,60.00,47.56,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,3.000,0.000,0.0026,4.66,49.53,mid starboard,0.094,33.12,0.9404,0.9404,0.0025
4.5,3.000,0.000,0.0000,3.09,50.03,mid starboard,0.124,38.08,1.0000,1.0000,0.0000
4.6,3.000,0.000,0.0143,1.93,50.75,mid starboard,0.179,44.90,1.0000,1.0000,0.0143
4.7,3.000,0.000,0.0028,0.05,52.28,mid starboard,0.256,52.23,1.0000,1.0000,0.0028
5.1,3.000,0.000,0.0362,60.00,38.41,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.000,0.000,0.0112,60.00,46.63,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,3.000,0.000,0.0100,3.62,50.24,mid starboard,0.147,40.82,1.0000,1.0000,0.0100
5.4,3.000,0.000,0.0019,0.04,52.18,mid starboard,0.254,52.14,1.0000,1.0000,0.0019
5.5,3.000,0.000,0.0000,0.00,52.30,mid starboard,0.259,52.30,1.0000,1.0000,0.0000
5.6,3.000,0.000,0.0937,0.09,51.61,mid starboard,0.286,51.52,1.0000,1.0000,0.0937
6.1,3.000,0.000,0.0748,60.00,30.62,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.000,0.000,0.0079,60.00,43.57,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.000,0.000,0.0220,60.00,44.47,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,3.000,0.000,0.0001,60.00,46.48,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.000,0.000,0.0080,60.00,47.89,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.6,3.000,0.000,0.0001,4.66,49.52,mid starboard,0.094,33.13,0.9404,0.9404,0.0001
6.7,3.000,0.000,0.0200,9.02,48.95,mid starboard,0.084,32.42,0.9156,0.9156,0.0183
6.8,3.000,0.000,0.0003,0.57,51.34,mid starboard,0.219,49.53,1.0000,1.0000,0.0003
6.9,3.000,0.000,0.0037,0.65,51.94,mid starboard,0.241,51.29,1.0000,1.0000,0.0037
6.10,3.000,0.000,0.0035,0.24,52.16,mid starboard,0.251,51.92,1.0000,1.0000,0.0035
6.11,3.000,0.000,0.0212,0.00,51.61,mid starboard,0.287,51.61,1.0000,1.0000,0.0212
7.1,3.000,0.000,0.0881,60.00,12.62,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.000,0.000,0.0215,26.26,40.33,mid starboard,0.055,14.07,0.6888,0.6888,0.0148
7.3,3.000,0.000,0.0231,9.33,46.43,mid starboard,0.186,37.10,1.0000,1.0000,0.0231
