Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
6.2,3.000,0.000,0.0061,6.01,36.43,mid starboard,1.021,30.42,1.0000,1.0000,0.0061
6.3,3.000,0.000,0.0056,,,,,,,0.0000,0.0000
1.1,3.600,0.000,0.0060,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0060
1.2,3.600,0.000,0.0040,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0040
1.3,3.600,0.000,0.0000,0.00,39.61,mid starboard,0.454,39.61,1.0000,1.0000,0.0000
2.1,3.600,0.000,0.1399,60.00,25.68,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.600,0.000,0.0012,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0012
2.3,3.600,0.000,0.0927,60.00,33.65,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.4,3.600,0.000,0.0002,0.00,39.39,mid starboard,0.450,39.39,1.0000,1.0000,0.0002
2.5,3.600,0.000,0.0055,0.05,39.55,mid starboard,0.463,39.50,1.0000,1.0000,0.0055
3.1,3.600,0.000,0.0053,5.56,14.25,aft starboard,0.235,8.69,0.8585,0.8585,0.0046
3.2,3.600,0.000,0.0050,4.76,27.06,mid starboard,0.745,22.30,1.0000,1.0000,0.0050
3.3,3.600,0.000,0.0000,60.00,32.37,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,3.600,0.000,0.1288,0.05,39.32,mid starboard,0.459,39.27,1.0000,1.0000,0.1288
4.1,3.600,0.000,0.0044,5.73,13.82,aft starboard,0.222,8.09,0.8432,0.8432,0.0037
4.2,3.600,0.000,0.1239,,,,,,,0.0000,0.0000
4.3,3.600,0.000,0.0283,60.00,22.93,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,3.600,0.000,0.0053,5.18,26.00,mid starboard,0.779,20.82,1.0000,1.0000,0.0053
4.5,3.600,0.000,0.1177,11.73,12.71,mid starboard,0.011,0.99,0.2757,0.2757,0.0324
4.6,3.600,0.000,0.0003,4.40,25.94,mid starboard,0.825,21.54,1.0000,1.0000,0.0003
5.1,3.600,0.000,0.1035,,,,,,,0.0000,0.0000
5.2,3.600,0.000,0.1246,11.66,10.87,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.1,3.600,0.000,0.0008,6.83,12.34,mid starboard,0.188,5.51,0.7662,0.7662,0.0006
6.2,3.600,0.000,0.0024,4.79,24.88,mid starboard,0.853,20.09,1.0000,1.0000,0.0024
6.3,3.600,0.000,0.0060,,,,,,,0.0000,0.0000
1.1,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,0.00,32.87,mid starboard,0.498,32.87,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.1459,60.00,15.26,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
2.3,4.000,0.000,0.0967,60.00,26.91,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.4,4.000,0.000,0.0002,0.00,32.53,mid starboard,0.493,32.53,1.0000,1.0000,0.0002
2.5,4.000,0.000,0.0000,0.04,32.81,mid starboard,0.504,32.77,1.0000,1.0000,0.0000
3.1,4.000,0.000,0.0000,5.64,8.64,aft starboard,0.064,3.00,0.5633,0.5633,0.0000
3.2,4.000,0.000,0.0000,4.10,20.97,mid starboard,0.601,16.87,1.0000,1.0000,0.0000
3.3,4.000,0.000,0.0000,60.00,23.56,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,4.000,0.000,0.1343,0.04,32.46,mid starboard,0.499,32.42,1.0000,1.0000,0.1343
4.1,4.000,0.000,0.0000,6.00,8.18,aft starboard,0.047,2.19,0.4802,0.4802,0.0000
4.2,4.000,0.000,0.1292,,,,,,,0.0000,0.0000
4.3,4.000,0.000,0.0295,,,,,,,0.0000,0.0000
4.4,4.000,0.000,0.0000,4.50,20.09,mid starboard,0.599,15.60,0.9936,0.9936,0.0000
4.5,4.000,0.000,0.1227,60.00,0.99,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.6,4.000,0.000,0.0000,3.77,19.98,mid starboard,0.634,16.21,1.0000,1.0000,0.0000
5.1,4.000,0.000,0.1079,,,,,,,0.0000,0.0000
5.2,4.000,0.000,0.1299,,,,,,,0.0000,0.0000
6.1,4.000,0.000,0.0000,11.25,6.21,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0000,4.13,19.05,mid starboard,0.630,14.92,0.9827,0.9827,0.0000
6.3,4.000,0.000,0.0062,,,,,,,0.0000,0.0000
