Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
4.1,3.000,0.000,0.0656,14.51,20.68,aft starboard,0.052,6.18,0.6388,0.6388,0.0419
4.2,3.000,0.000,0.0215,60.00,39.45,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.000,0.000,0.0228,7.42,43.92,mid starboard,0.151,36.50,1.0000,1.0000,0.0228
4.4,3.000,0.000,0.0000,23.70,48.81,mid starboard,0.058,25.11,0.8340,0.8340,0.0000
4.5,3.000,0.000,0.0153,13.61,47.28,mid starboard,0.011,10.31,0.4884,0.4884,0.0075
4.6,3.000,0.000,0.0039,3.03,49.44,mid starboard,0.193,46.41,1.0000,1.0000,0.0039
4.7,3.000,0.000,0.0027,6.85,49.33,mid starboard,0.080,33.16,0.9049,0.9049,0.0025
4.8,3.000,0.000,0.0003,23.39,49.44,mid starboard,0.056,26.05,0.8279,0.8279,0.0002
4.9,3.000,0.000,0.0020,3.76,48.88,mid starboard,0.170,45.12,1.0000,1.0000,0.0020
4.10,3.000,0.000,0.0038,7.02,47.85,mid starboard,0.054,17.51,0.8191,0.8191,0.0031
4.11,3.000,0.000,0.0176,9.29,42.03,mid starboard,0.363,32.74,1.0000,1.0000,0.0176
4.12,3.000,0.000,0.0000,2.32,48.14,mid starboard,0.144,32.60,1.0000,1.0000,0.0000
4.13,3.000,0.000,0.0006,2.75,44.90,mid starboard,0.652,42.15,1.0000,1.0000,0.0006
4.14,3.000,0.000,0.0288,0.07,51.70,mid starboard,0.279,51.63,1.0000,1.0000,0.0288
5.1,3.000,0.000,0.0021,6.47,24.45,aft starboard,0.445,17.97,1.0000,1.0000,0.0021
5.2,3.000,0.000,0.0017,7.39,46.13,mid starboard,0.306,38.74,1.0000,1.0000,0.0017
5.3,3.000,0.000,0.0000,30.23,48.35,mid starboard,0.016,18.12,0.0000,0.0000,0.0000
5.4,3.000,0.000,0.0002,3.42,50.05,mid starboard,0.250,46.63,1.0000,1.0000,0.0002
5.5,3.000,0.000,0.0087,6.85,48.87,mid starboard,0.080,30.98,0.9048,0.9048,0.0079
5.6,3.000,0.000,0.0047,3.76,48.40,mid starboard,0.170,44.64,1.0000,1.0000,0.0047
5.7,3.000,0.000,0.0004,4.28,49.66,mid starboard,0.247,45.37,1.0000,1.0000,0.0004
5.8,3.000,0.000,0.0101,3.60,45.31,mid starboard,0.550,41.71,1.0000,1.0000,0.0101
5.9,3.000,0.000,0.0560,9.28,39.02,mid starboard,0.157,29.74,1.0000,1.0000,0.0560
5.10,3.000,0.000,0.0917,0.07,51.68,mid starboard,0.279,51.62,1.0000,1.0000,0.0917
6.1,3.000,0.000,0.0012,60.00,37.75,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.000,0.000,0.0145,7.92,43.35,mid starboard,0.169,35.44,1.0000,1.0000,0.0145
6.3,3.000,0.000,0.0012,9.87,44.24,mid starboard,0.290,34.37,1.0000,1.0000,0.0012
6.4,3.000,0.000,0.0017,60.00,45.67,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.000,0.000,0.0015,3.42,49.17,mid starboard,0.202,45.74,1.0000,1.0000,0.0015
6.6,3.000,0.000,0.0009,8.27,47.79,mid starboard,0.230,39.52,1.0000,1.0000,0.0009
6.7,3.000,0.000,0.0008,4.29,48.56,mid starboard,0.180,44.27,1.0000,1.0000,0.0008
6.8,3.000,0.000,0.0011,60.00,46.39,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.9,3.000,0.000,0.0016,4.89,42.81,mid starboard,0.562,37.93,1.0000,1.0000,0.0016
6.10,3.000,0.000,0.0121,7.02,45.98,mid starboard,0.054,17.49,0.8193,0.8193,0.0099
6.11,3.000,0.000,0.0211,9.99,41.03,mid starboard,0.464,31.04,1.0000,1.0000,0.0211
6.12,3.000,0.000,0.0013,4.28,38.62,mid starboard,0.696,34.34,1.0000,1.0000,0.0013
7.1,3.000,0.000,0.0181,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
7.2,3.000,0.000,0.0055,60.00,45.27,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.000,0.000,0.0025,4.29,48.08,mid starboard,0.181,43.80,1.0000,1.0000,0.0025
7.4,3.000,0.000,0.0673,10.10,37.90,mid starboard,0.214,27.80,1.0000,1.0000,0.0673
7.5,3.000,0.000,0.0000,4.54,41.33,mid starboard,0.775,36.79,1.0000,1.0000,0.0000
7.6,3.000,0.000,0.0000,7.02,45.91,mid starboard,0.054,17.49,0.8193,0.8193,0.0000
1.1,3.600,0.000,0.0032,3.96,39.51,mid starboard,0.363,35.55,1.0000,1.0000,0.0032
1.2,3.600,0.000,0.0018,6.07,39.35,mid starboard,0.343,33.27,1.0000,1.0000,0.0018
1.3,3.600,0.000,0.0004,2.70,39.94,mid starboard,0.376,37.24,1.0000,1.0000,0.0004
1.4,3.600,0.000,0.0006,3.18,39.90,mid starboard,0.371,36.72,1.0000,1.0000,0.0006
1.5,3.600,0.000,0.0014,2.88,39.97,mid starboard,0.372,37.09,1.0000,1.0000,0.0014
1.6,3.600,0.000,0.0000,0.00,39.61,mid starboard,0.454,39.61,1.0000,1.0000,0.0000
2.1,3.600,0.000,0.0739,4.11,30.73,aft starboard,0.113,26.61,0.9849,0.9849,0.0727
2.2,3.600,0.000,0.0034,2.88,23.65,aft starboard,0.404,20.77,1.0000,1.0000,0.0034
2.3,3.600,0.000,0.0010,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0010
2.4,3.600,0.000,0.0429,6.94,37.14,mid starboard,0.189,30.20,1.0000,1.0000,0.0429
2.5,3.600,0.000,0.0007,8.72,38.93,mid starboard,0.313,30.21,1.0000,1.0000,0.0007
2.6,3.600,0.000,0.0100,2.70,39.14,mid starboard,0.317,36.44,1.0000,1.0000,0.0100
2.7,3.600,0.000,0.0005,6.21,39.47,mid starboard,0.341,33.26,1.0000,1.0000,0.0005
2.8,3.600,0.000,0.0052,3.19,38.94,mid starboard,0.293,35.75,1.0000,1.0000,0.0052
2.9,3.600,0.000,0.0007,6.46,39.50,mid starboard,0.338,33.04,1.0000,1.0000,0.0007
2.10,3.600,0.000,0.0076,2.87,37.64,mid starboard,0.184,34.78,1.0000,1.0000,0.0076
2.11,3.600,0.000,0.0000,0.00,39.40,mid starboard,0.451,39.40,1.0000,1.0000,0.0000
3.1,3.600,0.000,0.0030,2.89,23.61,aft starboard,0.405,20.72,1.0000,1.0000,0.0030
3.2,3.600,0.000,0.0803,60.00,-0.01,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,3.600,0.000,0.0001,12.23,38.11,mid starboard,0.268,25.88,1.0000,1.0000,0.0001
3.4,3.600,0.000,0.0010,4.88,32.75,aft starboard,0.419,27.87,1.0000,1.0000,0.0010
3.5,3.600,0.000,0.0003,11.60,38.48,mid starboard,0.281,26.87,1.0000,1.0000,0.0003
3.6,3.600,0.000,0.0002,3.03,38.24,mid starboard,0.403,35.21,1.0000,1.0000,0.0002
3.7,3.600,0.000,0.0093,3.19,38.67,mid starboard,0.284,35.48,1.0000,1.0000,0.0093
3.8,3.600,0.000,0.0003,3.48,37.84,mid starboard,0.408,34.37,1.0000,1.0000,0.0003
3.9,3.600,0.000,0.0002,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0002
3.10,3.600,0.000,0.0034,2.13,33.19,mid starboard,0.683,31.06,1.0000,1.0000,0.0034
3.11,3.600,0.000,0.0263,2.87,36.86,mid starboard,0.170,33.99,1.0000,1.0000,0.0263
3.12,3.600,0.000,0.0002,0.00,39.39,mid starboard,0.450,39.39,1.0000,1.0000,0.0002
3.13,3.600,0.000,0.0055,0.05,39.55,mid starboard,0.463,39.50,1.0000,1.0000,0.0055
4.1,3.600,0.000,0.0701,60.00,-0.01,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.600,0.000,0.0230,60.00,25.68,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0243,8.00,29.08,aft starboard,0.234,21.08,1.0000,1.0000,0.0243
4.4,3.600,0.000,0.0000,14.97,37.67,mid starboard,0.238,22.70,1.0000,1.0000,0.0000
4.5,3.600,0.000,0.0163,14.63,35.83,aft starboard,0.085,21.20,0.9180,0.9180,0.0150
4.6,3.600,0.000,0.0041,3.09,37.42,mid starboard,0.342,34.32,1.0000,1.0000,0.0041
4.7,3.600,0.000,0.0027,7.04,37.72,mid starboard,0.199,30.68,1.0000,1.0000,0.0027
4.8,3.600,0.000,0.0001,14.26,38.09,mid starboard,0.254,23.83,1.0000,1.0000,0.0001
4.9,3.600,0.000,0.0021,3.78,36.82,mid starboard,0.329,33.04,1.0000,1.0000,0.0021
4.10,3.600,0.000,0.0038,9.18,36.08,mid starboard,0.063,26.90,0.8528,0.8528,0.0032
4.11,3.600,0.000,0.0176,3.37,28.71,mid starboard,0.537,25.34,1.0000,1.0000,0.0176
4.12,3.600,0.000,0.0000,2.87,36.86,mid starboard,0.170,33.99,1.0000,1.0000,0.0000
4.13,3.600,0.000,0.0003,1.96,32.02,mid starboard,0.799,30.06,1.0000,1.0000,0.0003
4.14,3.600,0.000,0.0288,0.05,39.33,mid starboard,0.460,39.28,1.0000,1.0000,0.0288
5.1,3.600,0.000,0.0008,5.56,14.25,aft starboard,0.235,8.69,0.8585,0.8585,0.0007
5.2,3.600,0.000,0.0007,5.08,32.14,aft starboard,0.432,27.05,1.0000,1.0000,0.0007
5.3,3.600,0.000,0.0000,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0000
5.4,3.600,0.000,0.0001,3.28,38.03,mid starboard,0.411,34.75,1.0000,1.0000,0.0001
5.5,3.600,0.000,0.0095,7.04,37.46,mid starboard,0.187,30.42,1.0000,1.0000,0.0095
5.6,3.600,0.000,0.0051,3.78,36.55,mid starboard,0.315,32.77,1.0000,1.0000,0.0051
5.7,3.600,0.000,0.0002,3.74,37.59,mid starboard,0.419,33.85,1.0000,1.0000,0.0002
5.8,3.600,0.000,0.0040,2.64,32.51,mid starboard,0.731,29.87,1.0000,1.0000,0.0040
5.9,3.600,0.000,0.0611,4.08,26.15,mid starboard,0.295,22.07,1.0000,1.0000,0.0611
5.10,3.600,0.000,0.1000,0.05,39.32,mid starboard,0.459,39.27,1.0000,1.0000,0.1000
6.1,3.600,0.000,0.0013,60.00,24.34,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,3.600,0.000,0.0155,8.34,28.54,aft starboard,0.240,20.20,1.0000,1.0000,0.0155
6.3,3.600,0.000,0.0005,6.19,29.93,aft starboard,0.423,23.74,1.0000,1.0000,0.0005
6.4,3.600,0.000,0.0017,60.00,34.53,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,3.600,0.000,0.0016,3.38,37.21,mid starboard,0.350,33.83,1.0000,1.0000,0.0016
6.6,3.600,0.000,0.0004,5.47,35.53,mid starboard,0.417,30.07,1.0000,1.0000,0.0004
6.7,3.600,0.000,0.0008,4.14,36.56,mid starboard,0.340,32.42,1.0000,1.0000,0.0008
6.8,3.600,0.000,0.0011,41.21,34.77,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.9,3.600,0.000,0.0007,3.72,29.82,mid starboard,0.739,26.09,1.0000,1.0000,0.0007
6.10,3.600,0.000,0.0132,9.18,34.94,mid starboard,0.033,19.29,0.7249,0.7249,0.0096
6.11,3.600,0.000,0.0211,3.72,27.96,mid starboard,0.574,24.24,1.0000,1.0000,0.0211
6.12,3.600,0.000,0.0013,1.90,25.83,mid starboard,0.700,23.93,1.0000,1.0000,0.0013
7.1,3.600,0.000,0.0194,,,,,,,0.0000,0.0000
7.2,3.600,0.000,0.0060,60.00,34.30,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.600,0.000,0.0028,4.14,36.29,mid starboard,0.323,32.16,1.0000,1.0000,0.0028
7.4,3.600,0.000,0.0734,4.73,25.25,mid starboard,0.313,20.53,1.0000,1.0000,0.0734
7.5,3.600,0.000,0.0000,3.42,28.67,mid starboard,0.837,25.25,1.0000,1.0000,0.0000
7.6,3.600,0.000,0.0000,9.18,34.92,mid starboard,0.033,19.29,0.7248,0.7248,0.0000
1.1,4.000,0.000,0.0000,3.50,32.51,aft starboard,0.393,29.01,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,5.08,32.68,aft starboard,0.378,27.60,1.0000,1.0000,0.0000
1.3,4.000,0.000,0.0000,2.46,33.36,mid starboard,0.413,30.91,1.0000,1.0000,0.0000
1.4,4.000,0.000,0.0000,2.84,33.33,mid starboard,0.410,30.49,1.0000,1.0000,0.0000
1.5,4.000,0.000,0.0000,2.64,33.38,mid starboard,0.412,30.73,1.0000,1.0000,0.0000
1.6,4.000,0.000,0.0000,0.00,32.87,mid starboard,0.498,32.87,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.0770,12.79,22.75,aft starboard,0.047,9.96,0.7013,0.7013,0.0540
2.2,4.000,0.000,0.0000,2.56,17.13,aft starboard,0.307,14.57,0.9768,0.9768,0.0000
2.3,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
2.4,4.000,0.000,0.0447,8.57,29.60,aft starboard,0.199,21.03,1.0000,1.0000,0.0447
2.5,4.000,0.000,0.0000,7.30,32.30,aft starboard,0.349,25.00,1.0000,1.0000,0.0000
2.6,4.000,0.000,0.0105,2.96,32.60,mid starboard,0.350,29.64,1.0000,1.0000,0.0105
2.7,4.000,0.000,0.0000,5.18,32.97,mid starboard,0.381,27.79,1.0000,1.0000,0.0000
2.8,4.000,0.000,0.0053,3.61,32.40,mid starboard,0.329,28.79,1.0000,1.0000,0.0053
2.9,4.000,0.000,0.0000,5.36,32.98,mid starboard,0.380,27.62,1.0000,1.0000,0.0000
2.10,4.000,0.000,0.0076,5.29,30.90,mid starboard,0.224,25.60,1.0000,1.0000,0.0076
2.11,4.000,0.000,0.0000,0.00,32.54,mid starboard,0.493,32.54,1.0000,1.0000,0.0000
3.1,4.000,0.000,0.0000,2.57,17.10,aft starboard,0.307,14.54,0.9763,0.9763,0.0000
3.2,4.000,0.000,0.0837,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
3.3,4.000,0.000,0.0000,10.31,30.94,aft starboard,0.296,20.63,1.0000,1.0000,0.0000
3.4,4.000,0.000,0.0000,3.97,25.25,aft starboard,0.398,21.28,1.0000,1.0000,0.0000
3.5,4.000,0.000,0.0000,9.74,32.01,aft starboard,0.316,22.27,1.0000,1.0000,0.0000
3.6,4.000,0.000,0.0000,2.35,31.56,mid starboard,0.437,29.21,1.0000,1.0000,0.0000
3.7,4.000,0.000,0.0099,3.61,32.20,mid starboard,0.304,28.59,1.0000,1.0000,0.0099
3.8,4.000,0.000,0.0000,2.63,31.13,mid starboard,0.446,28.49,1.0000,1.0000,0.0000
3.9,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
3.10,4.000,0.000,0.0000,1.78,26.42,mid starboard,0.652,24.64,1.0000,1.0000,0.0000
3.11,4.000,0.000,0.0277,5.29,30.25,mid starboard,0.164,24.96,1.0000,1.0000,0.0277
3.12,4.000,0.000,0.0002,0.00,32.53,mid starboard,0.493,32.53,1.0000,1.0000,0.0002
3.13,4.000,0.000,0.0000,0.04,32.81,mid starboard,0.504,32.77,1.0000,1.0000,0.0000
4.1,4.000,0.000,0.0731,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
4.2,4.000,0.000,0.0240,60.00,15.26,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,4.000,0.000,0.0254,7.81,21.94,aft starboard,0.180,14.13,0.9694,0.9694,0.0246
4.4,4.000,0.000,0.0000,12.56,30.66,aft starboard,0.260,18.10,1.0000,1.0000,0.0000
4.5,4.000,0.000,0.0170,15.63,28.42,aft starboard,0.091,12.79,0.8825,0.8825,0.0150
4.6,4.000,0.000,0.0043,3.09,30.76,mid starboard,0.371,27.67,1.0000,1.0000,0.0043
4.7,4.000,0.000,0.0027,8.14,31.26,mid starboard,0.231,23.11,1.0000,1.0000,0.0027
4.8,4.000,0.000,0.0000,11.89,31.79,mid starboard,0.285,19.90,1.0000,1.0000,0.0000
4.9,4.000,0.000,0.0021,3.69,30.11,mid starboard,0.362,26.42,1.0000,1.0000,0.0021
4.10,4.000,0.000,0.0038,17.83,29.31,mid starboard,0.095,11.48,0.8672,0.8672,0.0033
4.11,4.000,0.000,0.0176,1.94,21.55,mid starboard,0.482,19.61,1.0000,1.0000,0.0176
4.12,4.000,0.000,0.0000,5.29,30.24,mid starboard,0.164,24.94,1.0000,1.0000,0.0000
4.13,4.000,0.000,0.0000,1.65,25.39,mid starboard,0.713,23.75,1.0000,1.0000,0.0000
4.14,4.000,0.000,0.0288,0.04,32.47,mid starboard,0.499,32.43,1.0000,1.0000,0.0288
5.1,4.000,0.000,0.0000,5.64,8.64,aft starboard,0.064,3.00,0.5633,0.5633,0.0000
5.2,4.000,0.000,0.0000,4.19,24.80,aft starboard,0.399,20.61,1.0000,1.0000,0.0000
5.3,4.000,0.000,0.0000,14.50,30.59,aft starboard,0.229,16.09,1.0000,1.0000,0.0000
5.4,4.000,0.000,0.0000,2.55,31.39,mid starboard,0.442,28.84,1.0000,1.0000,0.0000
5.5,4.000,0.000,0.0100,8.14,31.06,mid starboard,0.204,22.92,1.0000,1.0000,0.0100
5.6,4.000,0.000,0.0054,3.69,29.91,mid starboard,0.334,26.22,1.0000,1.0000,0.0054
5.7,4.000,0.000,0.0000,2.87,30.91,mid starboard,0.453,28.04,1.0000,1.0000,0.0000
5.8,4.000,0.000,0.0000,2.22,25.85,mid starboard,0.672,23.63,1.0000,1.0000,0.0000
5.9,4.000,0.000,0.0644,2.74,18.64,mid starboard,0.259,15.89,0.9983,0.9983,0.0643
5.10,4.000,0.000,0.1055,0.04,32.46,mid starboard,0.499,32.42,1.0000,1.0000,0.1055
6.1,4.000,0.000,0.0014,60.00,9.61,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0161,8.05,21.49,aft starboard,0.177,13.44,0.9573,0.9573,0.0154
6.3,4.000,0.000,0.0000,5.28,22.90,aft starboard,0.369,17.61,1.0000,1.0000,0.0000
6.4,4.000,0.000,0.0017,37.56,27.40,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.5,4.000,0.000,0.0017,3.32,30.58,mid starboard,0.375,27.26,1.0000,1.0000,0.0017
6.6,4.000,0.000,0.0000,4.30,28.80,mid starboard,0.440,24.50,1.0000,1.0000,0.0000
6.7,4.000,0.000,0.0008,3.98,29.89,mid starboard,0.368,25.91,1.0000,1.0000,0.0008
6.8,4.000,0.000,0.0011,29.86,27.98,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.9,4.000,0.000,0.0000,3.16,23.39,mid starboard,0.644,20.24,1.0000,1.0000,0.0000
6.10,4.000,0.000,0.0140,18.06,28.30,mid starboard,0.010,6.59,0.4281,0.4281,0.0060
6.11,4.000,0.000,0.0211,2.28,20.86,mid starboard,0.499,18.59,1.0000,1.0000,0.0211
6.12,4.000,0.000,0.0013,1.30,18.81,mid starboard,0.590,17.51,1.0000,1.0000,0.0013
7.1,4.000,0.000,0.0202,,,,,,,0.0000,0.0000
7.2,4.000,0.000,0.0064,60.00,27.28,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,4.000,0.000,0.0029,3.98,29.69,mid starboard,0.340,25.71,1.0000,1.0000,0.0029
7.4,4.000,0.000,0.0775,3.26,17.72,mid starboard,0.261,14.46,0.9750,0.9750,0.0755
7.5,4.000,0.000,0.0000,2.90,22.40,mid starboard,0.689,19.49,1.0000,1.0000,0.0000
7.6,4.000,0.000,0.0000,18.07,28.26,mid starboard,0.010,6.51,0.4275,0.4275,0.0000
