Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.000,0.000,0.0066,1.39,51.46,mid starboard,0.218,50.07,1.0000,1.0000,0.0066
1.2,3.000,0.000,0.0039,4.57,51.27,mid starboard,0.190,46.70,1.0000,1.0000,0.0039
1.3,3.000,0.000,0.0084,9.83,51.06,mid starboard,0.146,41.23,1.0000,1.0000,0.0084
1.4,3.000,0.000,0.0000,0.00,51.88,mid starboard,0.277,51.88,1.0000,1.0000,0.0000
2.1,3.000,0.000,0.0581,1.38,49.62,mid starboard,0.160,48.24,1.0000,1.0000,0.0581
2.2,3.000,0.000,0.0015,2.28,51.14,mid starboard,0.208,48.86,1.0000,1.0000,0.0015
2.3,3.000,0.000,0.0021,10.37,50.41,mid starboard,0.155,40.04,1.0000,1.0000,0.0021
2.4,3.000,0.000,0.0344,4.58,50.10,mid starboard,0.122,45.52,1.0000,1.0000,0.0344
2.5,3.000,0.000,0.0004,6.01,51.05,mid starboard,0.181,45.03,1.0000,1.0000,0.0004
2.6,3.000,0.000,0.0025,18.22,50.02,mid starboard,0.086,31.79,0.9211,0.9211,0.0023
2.7,3.000,0.000,0.0732,9.81,48.48,mid starboard,0.032,19.43,0.7176,0.7176,0.0525
2.8,3.000,0.000,0.0016,13.08,50.74,mid starboard,0.124,37.66,1.0000,1.0000,0.0016
2.9,3.000,0.000,0.0138,0.07,51.81,mid starboard,0.283,51.75,1.0000,1.0000,0.0138
3.1,3.000,0.000,0.0088,3.66,41.01,aft starboard,0.352,37.34,1.0000,1.0000,0.0088
3.2,3.000,0.000,0.0002,23.81,49.17,mid starboard,0.053,25.37,0.8138,0.8138,0.0002
3.3,3.000,0.000,0.0000,9.81,48.48,mid starboard,0.032,19.43,0.7176,0.7176,0.0000
3.4,3.000,0.000,0.0002,0.00,51.75,mid starboard,0.274,51.75,1.0000,1.0000,0.0002
4.1,3.000,0.000,0.0131,2.28,45.90,aft starboard,0.125,35.92,1.0000,1.0000,0.0131
4.2,3.000,0.000,0.0076,3.67,40.90,aft starboard,0.354,37.23,1.0000,1.0000,0.0076
4.3,3.000,0.000,0.0003,13.48,49.88,mid starboard,0.137,36.41,1.0000,1.0000,0.0003
4.4,3.000,0.000,0.0187,10.82,47.53,mid starboard,0.016,15.15,0.5988,0.5988,0.0112
4.5,3.000,0.000,0.0024,6.83,46.92,mid starboard,0.277,40.09,1.0000,1.0000,0.0024
