Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.000,0.000,0.0150,13.47,49.88,mid starboard,0.137,36.41,1.0000,1.0000,0.0150
1.2,3.000,0.000,0.0099,13.07,50.74,mid starboard,0.124,37.66,1.0000,1.0000,0.0099
1.3,3.000,0.000,0.0000,0.82,52.00,mid starboard,0.253,51.18,1.0000,1.0000,0.0000
2.1,3.000,0.000,0.0133,23.69,34.73,aft starboard,0.128,11.04,0.9114,0.9114,0.0121
2.2,3.000,0.000,0.1309,60.00,39.45,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,3.000,0.000,0.0030,30.23,48.35,mid starboard,0.016,18.12,0.0000,0.0000,0.0000
2.4,3.000,0.000,0.0868,60.00,44.60,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.5,3.000,0.000,0.0002,0.82,51.90,mid starboard,0.252,51.08,1.0000,1.0000,0.0002
2.6,3.000,0.000,0.0138,0.90,51.94,mid starboard,0.258,51.04,1.0000,1.0000,0.0138
3.1,3.000,0.000,0.0111,23.24,34.10,aft starboard,0.145,10.87,0.9078,0.9078,0.0100
3.2,3.000,0.000,0.1160,60.00,22.38,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.3,3.000,0.000,0.0126,28.80,42.87,mid starboard,0.270,14.08,0.4752,0.4752,0.0060
3.4,3.000,0.000,0.0000,60.00,43.99,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.5,3.000,0.000,0.1205,0.90,51.84,mid starboard,0.256,50.94,1.0000,1.0000,0.1205
4.1,3.000,0.000,0.0968,60.00,21.88,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.2,3.000,0.000,0.0265,60.00,36.03,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.000,0.000,0.0133,26.45,41.70,mid starboard,0.369,15.25,0.8324,0.8324,0.0111
4.4,3.000,0.000,0.1101,60.00,35.68,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.5,3.000,0.000,0.0006,28.33,42.42,mid starboard,0.317,14.09,0.5603,0.5603,0.0004
5.1,3.000,0.000,0.0021,37.47,32.15,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.000,0.000,0.1166,60.00,34.45,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
