Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.000,0.000,0.1101,7.05,48.14,mid starboard,0.045,25.17,0.7813,0.7813,0.0860
1.2,3.000,0.000,0.0247,3.65,50.61,mid starboard,0.142,46.95,1.0000,1.0000,0.0247
1.3,3.000,0.000,0.0284,1.65,50.57,mid starboard,0.173,42.82,1.0000,1.0000,0.0284
2.1,3.000,0.000,0.2734,60.00,-0.01,aft port,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.000,0.000,0.0210,60.00,46.58,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
2.3,3.000,0.000,0.0283,4.17,45.53,mid starboard,0.208,41.36,1.0000,1.0000,0.0283
2.4,3.000,0.000,0.0181,7.20,48.91,mid starboard,0.058,26.17,0.8325,0.8325,0.0151
2.5,3.000,0.000,0.2137,6.20,34.30,mid starboard,0.348,28.09,1.0000,1.0000,0.2137
2.6,3.000,0.000,0.0000,1.65,50.58,mid starboard,0.173,42.82,1.0000,1.0000,0.0000
2.7,3.000,0.000,0.1318,0.00,51.61,mid starboard,0.287,51.61,1.0000,1.0000,0.1318
3.1,3.000,0.000,-0.0003,,,,,,,0.0000,0.0000
3.2,3.000,0.000,0.0008,0.00,45.53,mid starboard,0.208,45.53,1.0000,1.0000,0.0008
3.3,3.000,0.000,0.0032,60.00,45.13,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,3.000,0.000,-0.0055,0.00,34.29,mid starboard,0.349,34.29,1.0000,1.0000,-0.0055
3.5,3.000,0.000,0.0027,0.00,51.62,mid starboard,0.287,51.62,1.0000,1.0000,0.0027
4.1,3.000,0.000,0.0357,,,,,,,0.0000,0.0000
4.2,3.000,0.000,0.0393,11.94,21.83,mid starboard,0.231,9.89,0.8866,0.8866,0.0349
4.3,3.000,0.000,0.0688,,,,,,,0.0000,0.0000
6.1,3.000,0.000,0.0019,,,,,,,0.0000,0.0000
6.2,3.000,0.000,0.0056,,,,,,,0.0000,0.0000
6.3,3.000,0.000,0.0010,0.00,20.66,mid starboard,0.365,20.66,1.0000,1.0000,0.0010
6.4,3.000,0.000,-0.0031,,,,,,,0.0000,0.0000
1.1,3.600,0.000,0.1101,9.98,36.47,aft starboard,0.154,26.48,1.0000,1.0000,0.1101
1.2,3.600,0.000,0.0247,4.06,39.06,mid starboard,0.288,35.00,1.0000,1.0000,0.0247
1.3,3.600,0.000,0.0284,2.18,39.16,mid starboard,0.300,36.98,1.0000,1.0000,0.0284
2.1,3.600,0.000,0.2734,,,,,,,0.0000,0.0000
2.2,3.600,0.000,0.0210,25.26,35.33,aft starboard,0.027,10.06,0.5963,0.5963,0.0125
2.3,3.600,0.000,0.0283,4.44,33.60,mid starboard,0.331,29.15,1.0000,1.0000,0.0283
2.4,3.600,0.000,0.0181,7.78,37.90,mid starboard,0.178,30.13,1.0000,1.0000,0.0181
2.5,3.600,0.000,0.2137,4.73,21.74,mid starboard,0.348,17.01,1.0000,1.0000,0.2137
2.6,3.600,0.000,0.0000,2.18,39.16,mid starboard,0.300,36.98,1.0000,1.0000,0.0000
2.7,3.600,0.000,0.1318,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.1318
3.1,3.600,0.000,-0.0003,,,,,,,0.0000,0.0000
3.2,3.600,0.000,0.0008,0.00,33.60,mid starboard,0.331,33.60,1.0000,1.0000,0.0008
3.3,3.600,0.000,0.0032,60.00,35.04,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
3.4,3.600,0.000,-0.0055,0.00,21.30,mid starboard,0.393,21.30,1.0000,1.0000,-0.0055
3.5,3.600,0.000,0.0027,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0027
