Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
1.1,3.000,0.000,0.0150,13.47,49.88,mid starboard,0.137,36.41,1.0000,1.0000,0.0150
1.2,3.000,0.000,0.0003,0.05,52.32,mid starboard,0.256,52.27,1.0000,1.0000,0.0003
2.1,3.000,0.000,0.1309,60.00,39.98,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.000,0.000,0.0099,13.07,50.74,mid starboard,0.124,37.66,1.0000,1.0000,0.0099
2.3,3.000,0.000,0.0025,0.05,52.28,mid starboard,0.256,52.23,1.0000,1.0000,0.0025
3.1,3.000,0.000,0.0133,26.93,42.66,aft starboard,0.059,15.73,0.6529,0.6529,0.0087
3.2,3.000,0.000,0.0030,30.23,48.35,mid starboard,0.016,18.12,0.0000,0.0000,0.0000
3.3,3.000,0.000,0.0868,60.00,44.95,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.1,3.000,0.000,0.0033,26.88,42.56,aft starboard,0.061,15.67,0.6626,0.6626,0.0022
4.2,3.000,0.000,0.1160,60.00,30.82,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.000,0.000,0.0000,60.00,44.79,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,3.000,0.000,0.0015,0.43,52.19,mid starboard,0.250,51.76,1.0000,1.0000,0.0015
5.1,3.000,0.000,0.0286,60.00,30.74,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.000,0.000,0.0265,60.00,37.07,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,3.000,0.000,0.0126,34.72,46.29,mid starboard,0.109,11.57,0.0000,0.0000,0.0000
6.1,3.000,0.000,0.0036,34.11,46.10,mid starboard,0.121,11.99,0.0000,0.0000,0.0000
6.2,3.000,0.000,0.1101,60.00,40.53,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.000,0.000,0.0006,34.86,46.27,mid starboard,0.109,11.41,0.0000,0.0000,0.0000
6.4,3.000,0.000,0.0128,0.43,52.13,mid starboard,0.250,51.70,1.0000,1.0000,0.0128
7.1,3.000,0.000,0.0039,25.75,38.17,aft starboard,0.090,12.42,0.8055,0.8055,0.0031
7.2,3.000,0.000,0.0312,60.00,40.35,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.000,0.000,0.0009,34.24,46.07,mid starboard,0.121,11.83,0.0000,0.0000,0.0000
7.4,3.000,0.000,0.0120,0.61,51.82,mid starboard,0.275,51.21,1.0000,1.0000,0.0120
1.1,3.600,0.000,0.0060,9.77,38.52,mid starboard,0.298,28.75,1.0000,1.0000,0.0060
1.2,3.600,0.000,0.0001,0.08,40.34,mid starboard,0.405,40.26,1.0000,1.0000,0.0001
2.1,3.600,0.000,0.1399,60.00,28.25,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,3.600,0.000,0.0040,9.09,39.08,mid starboard,0.310,29.99,1.0000,1.0000,0.0040
2.3,3.600,0.000,0.0027,0.08,40.30,mid starboard,0.403,40.22,1.0000,1.0000,0.0027
3.1,3.600,0.000,0.0053,19.66,30.95,aft starboard,0.143,11.28,0.9163,0.9163,0.0049
3.2,3.600,0.000,0.0012,17.40,37.29,mid starboard,0.208,19.89,1.0000,1.0000,0.0012
3.3,3.600,0.000,0.0927,60.00,34.56,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.1,3.600,0.000,0.0013,19.69,30.87,aft starboard,0.143,11.18,0.9143,0.9143,0.0012
4.2,3.600,0.000,0.1239,60.00,21.93,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
4.3,3.600,0.000,0.0000,60.00,34.45,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
4.4,3.600,0.000,0.0006,0.51,40.21,mid starboard,0.404,39.70,1.0000,1.0000,0.0006
5.1,3.600,0.000,0.0306,60.00,21.87,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.2,3.600,0.000,0.0283,60.00,26.56,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
5.3,3.600,0.000,0.0050,20.99,35.48,mid starboard,0.222,14.49,0.9756,0.9756,0.0049
6.1,3.600,0.000,0.0014,21.06,35.33,mid starboard,0.225,14.27,0.9718,0.9718,0.0014
6.2,3.600,0.000,0.1177,60.00,30.87,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,3.600,0.000,0.0003,21.06,35.46,mid starboard,0.221,14.40,0.9740,0.9740,0.0002
6.4,3.600,0.000,0.0137,0.51,40.11,mid starboard,0.399,39.61,1.0000,1.0000,0.0137
7.1,3.600,0.000,0.0015,20.56,27.88,aft starboard,0.099,7.32,0.7845,0.7845,0.0012
7.2,3.600,0.000,0.0333,60.00,30.72,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.3,3.600,0.000,0.0003,21.13,35.30,mid starboard,0.224,14.18,0.9702,0.9702,0.0003
7.4,3.600,0.000,0.0048,0.65,39.62,mid starboard,0.452,38.96,1.0000,1.0000,0.0048
1.1,4.000,0.000,0.0000,8.25,31.30,aft starboard,0.326,23.05,1.0000,1.0000,0.0000
1.2,4.000,0.000,0.0000,0.11,33.71,mid starboard,0.440,33.60,1.0000,1.0000,0.0000
2.1,4.000,0.000,0.1459,60.00,22.26,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
2.2,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
2.3,4.000,0.000,0.0028,0.11,33.66,mid starboard,0.437,33.55,1.0000,1.0000,0.0028
3.1,4.000,0.000,0.0000,17.25,24.90,aft starboard,0.106,7.65,0.8063,0.8063,0.0000
