Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
4.1,3.600,0.000,0.0121,0.43,39.70,mid starboard,0.389,39.27,1.0000,1.0000,0.0121
4.2,3.600,0.000,0.0006,0.07,40.25,mid starboard,0.394,40.18,1.0000,1.0000,0.0006
4.3,3.600,0.000,0.0006,0.14,40.22,mid starboard,0.391,40.08,1.0000,1.0000,0.0006
4.4,3.600,0.000,0.0230,1.62,39.37,mid starboard,0.319,37.75,1.0000,1.0000,0.0230
4.5,3.600,0.000,0.0472,0.97,39.72,mid starboard,0.417,38.75,1.0000,1.0000,0.0472
5.1,3.600,0.000,0.0962,9.26,36.62,aft starboard,0.165,27.36,1.0000,1.0000,0.0962
5.2,3.600,0.000,0.0006,0.42,40.21,mid starboard,0.393,39.79,1.0000,1.0000,0.0006
5.3,3.600,0.000,0.0288,5.11,38.78,mid starboard,0.262,33.67,1.0000,1.0000,0.0288
5.4,3.600,0.000,0.0000,0.14,40.21,mid starboard,0.391,40.08,1.0000,1.0000,0.0000
5.5,3.600,0.000,0.0000,1.62,39.37,mid starboard,0.319,37.75,1.0000,1.0000,0.0000
6.1,3.600,0.000,0.0012,0.02,39.70,mid starboard,0.390,39.68,1.0000,1.0000,0.0012
6.2,3.600,0.000,0.0027,0.20,40.12,mid starboard,0.380,39.92,1.0000,1.0000,0.0027
7.1,3.600,0.000,0.0063,9.49,36.41,aft starboard,0.159,26.93,1.0000,1.0000,0.0063
7.2,3.600,0.000,0.0002,0.20,40.11,mid starboard,0.380,39.92,1.0000,1.0000,0.0002
7.3,3.600,0.000,0.1702,32.12,31.38,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,3.600,0.000,0.0843,0.00,39.25,mid starboard,0.469,39.25,1.0000,1.0000,0.0843
2.1,4.000,0.000,0.0019,0.04,33.66,mid starboard,0.435,33.61,1.0000,1.0000,0.0019
2.2,4.000,0.000,0.0036,0.11,33.64,mid starboard,0.431,33.53,1.0000,1.0000,0.0036
2.3,4.000,0.000,0.0002,0.03,33.72,mid starboard,0.439,33.69,1.0000,1.0000,0.0002
2.4,4.000,0.000,0.0044,0.20,33.62,mid starboard,0.427,33.42,1.0000,1.0000,0.0044
3.1,4.000,0.000,0.0003,0.20,33.62,mid starboard,0.427,33.42,1.0000,1.0000,0.0003
4.1,4.000,0.000,0.0121,0.66,32.35,aft starboard,0.410,31.69,1.0000,1.0000,0.0121
4.2,4.000,0.000,0.0006,0.14,33.63,mid starboard,0.430,33.49,1.0000,1.0000,0.0006
4.3,4.000,0.000,0.0006,0.23,33.61,mid starboard,0.425,33.37,1.0000,1.0000,0.0006
4.4,4.000,0.000,0.0230,1.85,32.93,mid starboard,0.347,31.08,1.0000,1.0000,0.0230
4.5,4.000,0.000,0.0472,1.00,33.01,mid starboard,0.459,32.00,1.0000,1.0000,0.0472
5.1,4.000,0.000,0.0962,10.02,29.47,aft starboard,0.194,19.45,1.0000,1.0000,0.0962
5.2,4.000,0.000,0.0006,0.45,33.60,mid starboard,0.429,33.15,1.0000,1.0000,0.0006
5.3,4.000,0.000,0.0288,5.18,32.40,mid starboard,0.299,27.22,1.0000,1.0000,0.0288
5.4,4.000,0.000,0.0000,0.23,33.61,mid starboard,0.425,33.37,1.0000,1.0000,0.0000
5.5,4.000,0.000,0.0000,1.85,32.93,mid starboard,0.347,31.08,1.0000,1.0000,0.0000
6.1,4.000,0.000,0.0012,0.06,32.21,aft starboard,0.411,32.16,1.0000,1.0000,0.0012
6.2,4.000,0.000,0.0027,0.35,33.52,mid starboard,0.416,33.17,1.0000,1.0000,0.0027
7.1,4.000,0.000,0.0063,10.31,29.31,aft starboard,0.188,19.00,1.0000,1.0000,0.0063
7.2,4.000,0.000,0.0002,0.35,33.52,mid starboard,0.416,33.17,1.0000,1.0000,0.0002
7.3,4.000,0.000,0.1702,25.84,25.24,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
7.4,4.000,0.000,0.0843,0.00,32.39,mid starboard,0.506,32.39,1.0000,1.0000,0.0843
