Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
4.3,4.000,0.000,0.0000,0.21,33.00,mid starboard,0.476,32.78,1.0000,1.0000,0.0000
4.4,4.000,0.000,0.0002,0.01,32.90,mid starboard,0.466,32.89,1.0000,1.0000,0.0002
4.5,4.000,0.000,0.0000,0.04,32.81,mid starboard,0.504,32.77,1.0000,1.0000,0.0000
5.1,4.000,0.000,0.0000,15.69,26.71,aft starboard,0.162,11.03,0.9111,0.9111,0.0000
5.2,4.000,0.000,0.0000,15.61,30.44,mid starboard,0.245,14.82,0.9811,0.9811,0.0000
5.3,4.000,0.000,0.0000,60.00,29.16,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
5.4,4.000,0.000,0.0000,0.28,32.94,mid starboard,0.480,32.66,1.0000,1.0000,0.0000
5.5,4.000,0.000,0.0009,0.24,33.58,mid starboard,0.429,33.34,1.0000,1.0000,0.0009
6.1,4.000,0.000,0.1246,60.00,19.53,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.2,4.000,0.000,0.0295,60.00,22.11,aft starboard,0.000,0.00,0.0000,0.0000,0.0000
6.3,4.000,0.000,0.1016,60.00,27.12,mid starboard,0.000,0.00,0.0000,0.0000,0.0000
6.4,4.000,0.000,0.0006,0.29,32.72,mid starboard,0.460,32.43,1.0000,1.0000,0.0006
6.5,4.000,0.000,0.0000,0.21,32.36,mid starboard,0.512,32.16,1.0000,1.0000,0.0000
6.6,4.000,0.000,0.1343,0.05,32.46,mid starboard,0.499,32.41,1.0000,1.0000,0.1343
7.1,4.000,0.000,0.0000,15.75,30.40,mid starboard,0.243,14.65,0.9783,0.9783,0.0000
7.2,4.000,0.000,0.0110,0.36,32.66,mid starboard,0.464,32.30,1.0000,1.0000,0.0110
